,DistanceIsolated,DistanceTotal,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency,Keyboard
'!,0.0,,False,False,False,True,True,,WINDOWS
'^,0.0,,True,False,False,True,True,,WINDOWS
'',0.0,0.0,True,True,True,True,False,3.0,WINDOWS
'8,0.0,,True,False,False,True,True,,WINDOWS
'g,0.0,0.0,False,False,False,True,False,1.0,WINDOWS
'i,0.0,0.0,True,False,False,True,True,4.0,WINDOWS
't,0.0,0.0,False,False,False,True,True,2.0,WINDOWS
'j,0.0,0.0,True,False,False,True,False,10.0,WINDOWS
'S,0.0,0.0,False,False,False,True,False,,WINDOWS
'},0.0,,True,False,True,True,True,,WINDOWS
'p,0.0,0.0,True,False,True,True,True,,WINDOWS
'G,0.0,,False,False,False,True,False,,WINDOWS
'C,0.0,,False,False,False,True,False,,WINDOWS
'*,0.0,,True,False,False,True,True,,WINDOWS
'],0.0,,True,False,True,True,True,,WINDOWS
'u,0.0,0.0,True,False,False,True,True,1.0,WINDOWS
'A,0.0,0.0,False,False,False,True,False,,WINDOWS
'k,0.0,0.0,True,False,False,True,False,12.0,WINDOWS
'3,0.0,,False,False,False,True,True,,WINDOWS
'q,0.0,,False,False,False,True,True,,WINDOWS
'|,0.0,,True,False,True,True,True,,WINDOWS
'z,0.0,,False,False,False,True,False,,WINDOWS
'~,0.0,,False,False,False,True,True,,WINDOWS
'l,0.0,0.0,True,False,False,True,False,1.0,WINDOWS
'/,0.0,,True,False,True,True,False,,WINDOWS
'P,0.0,0.0,True,False,True,True,True,2.0,WINDOWS
'$,0.0,,False,False,False,True,True,,WINDOWS
'J,0.0,0.0,True,False,False,True,False,2.0,WINDOWS
'U,0.0,,True,False,False,True,True,,WINDOWS
'y,0.0,0.0,True,False,False,True,True,1.0,WINDOWS
'v,0.0,0.0,False,False,False,True,False,2.0,WINDOWS
'9,0.0,,True,False,False,True,True,,WINDOWS
'Z,0.0,,False,False,False,True,False,,WINDOWS
'2,0.0,,False,False,False,True,True,,WINDOWS
'L,0.0,,True,False,False,True,False,,WINDOWS
'W,0.0,,False,False,False,True,True,,WINDOWS
'%,0.0,,False,False,False,True,True,,WINDOWS
'>,0.0,,True,False,False,True,False,,WINDOWS
"'""",0.0,0.0,True,True,True,True,False,3.0,WINDOWS
'T,0.0,0.0,False,False,False,True,True,,WINDOWS
'n,0.0,0.0,True,False,False,True,False,,WINDOWS
'V,0.0,,False,False,False,True,False,,WINDOWS
'7,0.0,,True,False,False,True,True,,WINDOWS
'@,0.0,,False,False,False,True,True,,WINDOWS
'E,0.0,,False,False,False,True,True,,WINDOWS
'D,0.0,,False,False,False,True,False,,WINDOWS
'M,0.0,,True,False,False,True,False,,WINDOWS
'`,0.0,,False,False,False,True,True,,WINDOWS
'.,0.0,0.0,True,False,False,True,False,2.0,WINDOWS
'I,0.0,,True,False,False,True,True,,WINDOWS
'f,0.0,0.0,False,False,False,True,False,2.0,WINDOWS
'N,0.0,,True,False,False,True,False,,WINDOWS
'K,0.0,0.0,True,False,False,True,False,2.0,WINDOWS
'0,0.0,,True,False,True,True,True,,WINDOWS
'r,0.0,0.0,False,False,False,True,True,,WINDOWS
"',",0.0,0.0,True,False,False,True,False,4.0,WINDOWS
'b,0.0,0.0,False,False,False,True,False,1.0,WINDOWS
';,0.0,,True,False,True,True,False,,WINDOWS
'h,0.0,0.0,True,False,False,True,False,3.0,WINDOWS
'Y,0.0,,True,False,False,True,True,,WINDOWS
8d,0.0,0.0,False,False,False,True,True,1.0,WINDOWS
8),0.0,,True,False,False,True,False,,WINDOWS
85,0.0,0.0,False,False,False,True,False,24.0,WINDOWS
8{,0.0,,True,False,False,True,True,,WINDOWS
84,0.0,0.0,False,False,False,True,False,35.0,WINDOWS
8s,0.0,0.0,False,False,False,True,True,2.0,WINDOWS
86,0.0,0.0,True,False,False,True,False,19.0,WINDOWS
81,0.0,0.0,False,False,False,True,False,26.0,WINDOWS
8X,0.0,,False,False,False,True,False,,WINDOWS
8(,0.0,,True,False,False,True,False,,WINDOWS
8e,0.0,0.0,False,False,False,True,True,3.0,WINDOWS
8<,0.0,,True,False,True,True,False,,WINDOWS
8w,0.0,,False,False,False,True,True,,WINDOWS
8x,0.0,,False,False,False,True,False,,WINDOWS
8+,0.0,,True,False,False,True,False,,WINDOWS
8H,0.0,0.0,True,False,False,True,True,80.0,WINDOWS
8#,0.0,,False,False,False,True,False,,WINDOWS
8m,0.0,,True,False,False,True,False,,WINDOWS
8?,0.0,,True,False,False,True,False,,WINDOWS
8=,0.0,,True,False,False,True,False,,WINDOWS
8R,0.0,0.0,False,False,False,True,True,2.0,WINDOWS
8O,0.0,,True,False,False,True,True,,WINDOWS
8:,0.0,,True,False,False,True,True,,WINDOWS
8\,0.0,,True,False,False,True,True,,WINDOWS
8F,0.0,,False,False,False,True,True,,WINDOWS
8_,0.0,,True,False,False,True,False,,WINDOWS
8Q,0.0,,False,False,False,True,True,,WINDOWS
8B,0.0,,False,False,False,True,False,,WINDOWS
8a,0.0,0.0,False,False,False,True,True,11.0,WINDOWS
8[,0.0,,True,False,False,True,True,,WINDOWS
8-,0.0,,True,False,False,True,False,,WINDOWS
8c,0.0,,False,False,False,True,False,,WINDOWS
8o,0.0,0.0,True,False,False,True,True,5.0,WINDOWS
8&,0.0,,True,False,False,True,False,,WINDOWS
8!,0.0,,False,False,False,True,False,,WINDOWS
8^,0.0,,True,False,False,True,False,,WINDOWS
8',0.0,,True,False,False,True,True,,WINDOWS
88,0.0,0.0,True,True,True,True,False,23.0,WINDOWS
8g,0.0,0.0,False,False,False,True,True,1.0,WINDOWS
8i,0.0,0.0,True,False,True,True,True,1.0,WINDOWS
8t,0.0,,False,False,False,True,True,,WINDOWS
8j,0.0,0.0,True,False,False,True,True,6.0,WINDOWS
8S,0.0,,False,False,False,True,True,,WINDOWS
8},0.0,,True,False,False,True,True,,WINDOWS
8p,0.0,0.0,True,False,False,True,True,1.0,WINDOWS
8G,0.0,,False,False,False,True,True,,WINDOWS
8C,0.0,,False,False,False,True,False,,WINDOWS
8*,0.0,,True,True,True,True,False,,WINDOWS
8],0.0,,True,False,False,True,True,,WINDOWS
8u,0.0,0.0,True,False,False,True,True,2.0,WINDOWS
8A,0.0,,False,False,False,True,True,,WINDOWS
8k,0.0,0.0,True,False,True,True,True,6.0,WINDOWS
83,0.0,0.0,False,False,False,True,False,25.0,WINDOWS
8q,0.0,,False,False,False,True,True,,WINDOWS
8|,0.0,,True,False,False,True,True,,WINDOWS
8z,0.0,0.0,False,False,False,True,False,5.0,WINDOWS
8~,0.0,,False,False,False,True,False,,WINDOWS
8l,0.0,,True,False,False,True,True,,WINDOWS
8/,0.0,,True,False,False,True,False,,WINDOWS
8P,0.0,,True,False,False,True,True,,WINDOWS
8$,0.0,,False,False,False,True,False,,WINDOWS
8J,0.0,,True,False,False,True,True,,WINDOWS
8U,0.0,,True,False,False,True,True,,WINDOWS
8y,0.0,0.0,True,False,False,True,True,2.0,WINDOWS
8v,0.0,0.0,False,False,False,True,False,18.0,WINDOWS
89,0.0,0.0,True,False,False,True,False,30.0,WINDOWS
8Z,0.0,,False,False,False,True,False,,WINDOWS
82,0.0,0.0,False,False,False,True,False,28.0,WINDOWS
8L,0.0,,True,False,False,True,True,,WINDOWS
8W,0.0,,False,False,False,True,True,,WINDOWS
8%,0.0,,False,False,False,True,False,,WINDOWS
8>,0.0,,True,False,False,True,False,,WINDOWS
"8""",0.0,,True,False,False,True,True,,WINDOWS
8T,0.0,,False,False,False,True,True,,WINDOWS
8n,0.0,,True,False,False,True,False,,WINDOWS
8V,0.0,,False,False,False,True,False,,WINDOWS
87,0.0,0.0,True,False,False,True,False,29.0,WINDOWS
8@,0.0,,False,False,False,True,False,,WINDOWS
8E,0.0,,False,False,False,True,True,,WINDOWS
8D,0.0,,False,False,False,True,True,,WINDOWS
8M,0.0,,True,False,False,True,False,,WINDOWS
8`,0.0,,False,False,False,True,False,,WINDOWS
8.,0.0,0.0,True,False,False,True,False,2.0,WINDOWS
8I,0.0,,True,False,True,True,True,,WINDOWS
8f,0.0,0.0,False,False,False,True,True,1.0,WINDOWS
8N,0.0,,True,False,False,True,False,,WINDOWS
8K,0.0,,True,False,True,True,True,,WINDOWS
80,0.0,0.0,True,False,False,True,False,25.0,WINDOWS
8r,0.0,,False,False,False,True,True,,WINDOWS
"8,",0.0,0.0,True,False,True,True,False,1.0,WINDOWS
8b,0.0,,False,False,False,True,False,,WINDOWS
8;,0.0,,True,False,False,True,True,,WINDOWS
8h,0.0,0.0,True,False,False,True,True,3.0,WINDOWS
8Y,0.0,,True,False,False,True,True,,WINDOWS
gd,0.0,0.0,True,False,False,True,False,162.0,WINDOWS
g),0.0,,False,False,False,True,True,,WINDOWS
g5,0.0,0.0,True,False,True,True,True,1.0,WINDOWS
g{,0.0,,False,False,False,True,True,,WINDOWS
g4,0.0,0.0,True,False,True,True,True,3.0,WINDOWS
gs,0.0,0.0,True,False,False,True,False,1345.0,WINDOWS
g6,0.0,0.0,False,False,False,True,True,1.0,WINDOWS
g1,0.0,0.0,True,False,False,True,True,23.0,WINDOWS
gX,0.0,0.0,True,False,False,True,False,,WINDOWS
g(,0.0,,False,False,False,True,True,,WINDOWS
ge,0.0,0.0,True,False,False,True,True,3.0,WINDOWS
g<,0.0,,False,False,False,True,False,,WINDOWS
gw,0.0,0.0,True,False,False,True,True,54.0,WINDOWS
gx,0.0,0.0,True,False,False,True,False,384.0,WINDOWS
g+,0.0,,False,False,False,True,True,,WINDOWS
gH,0.0,0.0,False,False,False,True,False,,WINDOWS
g#,0.0,0.0,True,False,False,True,True,,WINDOWS
gm,0.0,0.0,False,False,False,True,False,312.0,WINDOWS
g?,0.0,,False,False,False,True,False,,WINDOWS
g=,0.0,,False,False,False,True,True,,WINDOWS
gR,0.0,0.0,True,False,True,True,True,63.0,WINDOWS
gO,0.0,0.0,False,False,False,True,True,74.0,WINDOWS
g:,0.0,0.0,False,False,False,True,False,4.0,WINDOWS
g\,0.0,,False,False,False,True,True,,WINDOWS
gF,0.0,,True,False,True,True,False,,WINDOWS
g_,0.0,,False,False,False,True,True,,WINDOWS
gQ,0.0,,True,False,False,True,True,,WINDOWS
gB,0.0,,True,False,True,True,False,,WINDOWS
ga,0.0,0.0,True,False,False,True,False,1486.0,WINDOWS
g[,0.0,,False,False,False,True,True,,WINDOWS
g-,0.0,0.0,False,False,False,True,True,5.0,WINDOWS
gc,0.0,0.0,True,False,False,True,False,1011.0,WINDOWS
go,0.0,0.0,False,False,False,True,True,199.0,WINDOWS
g&,0.0,0.0,False,False,False,True,True,,WINDOWS
g!,0.0,0.0,True,False,False,True,True,,WINDOWS
g^,0.0,,False,False,False,True,True,,WINDOWS
g',0.0,0.0,False,False,False,True,False,1.0,WINDOWS
g8,0.0,0.0,False,False,False,True,True,1.0,WINDOWS
gg,0.0,0.0,True,True,True,True,False,445.0,WINDOWS
gi,0.0,0.0,False,False,False,True,True,504.0,WINDOWS
gt,0.0,0.0,True,False,True,True,True,79.0,WINDOWS
gj,0.0,0.0,False,False,False,True,False,3587.0,WINDOWS
gS,0.0,0.0,True,False,False,True,False,91.0,WINDOWS
g},0.0,,False,False,False,True,True,,WINDOWS
gp,0.0,0.0,False,False,False,True,True,179.0,WINDOWS
gG,0.0,,True,True,True,True,False,,WINDOWS
gC,0.0,0.0,True,False,False,True,False,,WINDOWS
g*,0.0,,False,False,False,True,True,,WINDOWS
g],0.0,,False,False,False,True,True,,WINDOWS
gu,0.0,0.0,False,False,False,True,True,561.0,WINDOWS
gA,0.0,0.0,True,False,False,True,False,,WINDOWS
gk,0.0,0.0,False,False,False,True,False,2090.0,WINDOWS
g3,0.0,0.0,True,False,False,True,True,3.0,WINDOWS
gq,0.0,0.0,True,False,False,True,True,199.0,WINDOWS
g|,0.0,,False,False,False,True,True,,WINDOWS
gz,0.0,0.0,True,False,False,True,False,311.0,WINDOWS
g~,0.0,,True,False,False,True,True,,WINDOWS
gl,0.0,0.0,False,False,False,True,False,4225.0,WINDOWS
g/,0.0,0.0,False,False,False,True,False,2.0,WINDOWS
gP,0.0,0.0,False,False,False,True,True,65.0,WINDOWS
g$,0.0,,True,False,True,True,True,,WINDOWS
gJ,0.0,0.0,False,False,False,True,False,66.0,WINDOWS
gU,0.0,0.0,False,False,False,True,True,,WINDOWS
gy,0.0,0.0,False,False,False,True,True,169.0,WINDOWS
gv,0.0,0.0,True,False,True,True,False,579.0,WINDOWS
g9,0.0,0.0,False,False,False,True,True,2.0,WINDOWS
gZ,0.0,0.0,True,False,False,True,False,,WINDOWS
g2,0.0,0.0,True,False,False,True,True,13.0,WINDOWS
gL,0.0,,False,False,False,True,False,,WINDOWS
gW,0.0,0.0,True,False,False,True,True,12.0,WINDOWS
g%,0.0,,True,False,True,True,True,,WINDOWS
g>,0.0,,False,False,False,True,False,,WINDOWS
"g""",0.0,0.0,False,False,False,True,False,30.0,WINDOWS
gT,0.0,0.0,True,False,True,True,True,42.0,WINDOWS
gn,0.0,0.0,False,False,False,True,False,63.0,WINDOWS
gV,0.0,,True,False,True,True,False,,WINDOWS
g7,0.0,0.0,False,False,False,True,True,3.0,WINDOWS
g@,0.0,0.0,True,False,False,True,True,,WINDOWS
gE,0.0,0.0,True,False,False,True,True,32.0,WINDOWS
gD,0.0,0.0,True,False,False,True,False,119.0,WINDOWS
gM,0.0,,False,False,False,True,False,,WINDOWS
g`,0.0,,True,False,False,True,True,,WINDOWS
g.,0.0,0.0,False,False,False,True,False,10.0,WINDOWS
gI,0.0,,False,False,False,True,True,,WINDOWS
gf,0.0,0.0,True,False,True,True,False,457.0,WINDOWS
gN,0.0,0.0,False,False,False,True,False,9.0,WINDOWS
gK,0.0,0.0,False,False,False,True,False,336.0,WINDOWS
g0,0.0,,False,False,False,True,True,,WINDOWS
gr,0.0,0.0,True,False,True,True,True,423.0,WINDOWS
"g,",0.0,0.0,False,False,False,True,False,100.0,WINDOWS
gb,0.0,0.0,True,False,True,True,False,121.0,WINDOWS
g;,0.0,0.0,False,False,False,True,False,2.0,WINDOWS
gh,0.0,0.0,False,False,False,True,False,1550.0,WINDOWS
gY,0.0,,False,False,False,True,True,,WINDOWS
id,0.0,0.0,False,False,False,True,True,1245.0,WINDOWS
i),0.0,,True,False,False,True,True,,WINDOWS
i5,0.0,,False,False,False,True,True,,WINDOWS
i{,0.0,,True,False,False,True,False,,WINDOWS
i4,0.0,,False,False,False,True,True,,WINDOWS
is,0.0,0.0,False,False,False,True,True,784.0,WINDOWS
i6,0.0,,True,False,False,True,True,,WINDOWS
i1,0.0,0.0,False,False,False,True,True,9.0,WINDOWS
iX,0.0,0.0,False,False,False,True,False,,WINDOWS
i(,0.0,0.0,True,False,False,True,True,,WINDOWS
ie,0.0,0.0,False,False,False,True,False,1687.0,WINDOWS
i<,0.0,,True,False,True,True,False,,WINDOWS
iw,0.0,0.0,False,False,False,True,False,81.0,WINDOWS
ix,0.0,0.0,False,False,False,True,False,32.0,WINDOWS
i+,0.0,,True,False,False,True,True,,WINDOWS
iH,0.0,0.0,True,False,False,True,True,,WINDOWS
i#,0.0,0.0,False,False,False,True,True,,WINDOWS
im,0.0,0.0,True,False,False,True,False,796.0,WINDOWS
i?,0.0,0.0,True,False,False,True,False,1.0,WINDOWS
i=,0.0,,True,False,False,True,True,,WINDOWS
iR,0.0,0.0,False,False,False,True,False,9.0,WINDOWS
iO,0.0,0.0,True,False,False,True,False,196.0,WINDOWS
i:,0.0,0.0,True,False,False,True,True,1.0,WINDOWS
i\,0.0,,True,False,False,True,False,,WINDOWS
iF,0.0,,False,False,False,True,True,,WINDOWS
i_,0.0,,True,False,False,True,True,,WINDOWS
iQ,0.0,0.0,False,False,False,True,False,6.0,WINDOWS
iB,0.0,,False,False,False,True,False,,WINDOWS
ia,0.0,0.0,False,False,False,True,True,275.0,WINDOWS
i[,0.0,0.0,True,False,False,True,False,,WINDOWS
i-,0.0,0.0,True,False,False,True,True,1.0,WINDOWS
ic,0.0,0.0,False,False,False,True,False,232.0,WINDOWS
io,0.0,0.0,True,False,False,True,False,77.0,WINDOWS
i&,0.0,0.0,True,False,False,True,True,,WINDOWS
i!,0.0,0.0,False,False,False,True,True,,WINDOWS
i^,0.0,0.0,True,False,False,True,True,,WINDOWS
i',0.0,0.0,True,False,False,True,True,2.0,WINDOWS
i8,0.0,,True,False,True,True,True,,WINDOWS
ig,0.0,0.0,False,False,False,True,True,816.0,WINDOWS
ii,0.0,0.0,True,True,True,True,False,127.0,WINDOWS
it,0.0,0.0,False,False,False,True,False,19.0,WINDOWS
ij,0.0,0.0,True,False,False,True,True,2663.0,WINDOWS
iS,0.0,0.0,False,False,False,True,True,84.0,WINDOWS
i},0.0,,True,False,False,True,False,,WINDOWS
ip,0.0,0.0,True,False,False,True,False,101.0,WINDOWS
iG,0.0,0.0,False,False,False,True,True,,WINDOWS
iC,0.0,0.0,False,False,False,True,False,,WINDOWS
i*,0.0,0.0,True,False,True,True,True,,WINDOWS
i],0.0,0.0,True,False,False,True,False,,WINDOWS
iu,0.0,0.0,True,False,False,True,False,468.0,WINDOWS
iA,0.0,0.0,False,False,False,True,True,,WINDOWS
ik,0.0,0.0,True,False,True,True,True,624.0,WINDOWS
i3,0.0,,False,False,False,True,True,,WINDOWS
iq,0.0,0.0,False,False,False,True,False,95.0,WINDOWS
i|,0.0,,True,False,False,True,False,,WINDOWS
iz,0.0,0.0,False,False,False,True,False,272.0,WINDOWS
i~,0.0,,False,False,False,True,True,,WINDOWS
il,0.0,0.0,True,False,False,True,True,1714.0,WINDOWS
i/,0.0,0.0,True,False,False,True,False,2.0,WINDOWS
iP,0.0,0.0,True,False,False,True,False,106.0,WINDOWS
i$,0.0,0.0,False,False,False,True,True,,WINDOWS
iJ,0.0,0.0,True,False,False,True,True,42.0,WINDOWS
iU,0.0,0.0,True,False,False,True,False,2.0,WINDOWS
iy,0.0,0.0,True,False,False,True,False,68.0,WINDOWS
iv,0.0,0.0,False,False,False,True,False,431.0,WINDOWS
i9,0.0,,True,False,False,True,True,,WINDOWS
iZ,0.0,0.0,False,False,False,True,False,,WINDOWS
i2,0.0,0.0,False,False,False,True,True,3.0,WINDOWS
iL,0.0,,True,False,False,True,True,,WINDOWS
iW,0.0,0.0,False,False,False,True,False,43.0,WINDOWS
i%,0.0,0.0,False,False,False,True,True,,WINDOWS
i>,0.0,,True,False,False,True,False,,WINDOWS
"i""",0.0,0.0,True,False,False,True,True,29.0,WINDOWS
iT,0.0,0.0,False,False,False,True,False,2.0,WINDOWS
in,0.0,0.0,True,False,False,True,False,68.0,WINDOWS
iV,0.0,0.0,False,False,False,True,False,,WINDOWS
i7,0.0,,True,False,False,True,True,,WINDOWS
i@,0.0,0.0,False,False,False,True,True,,WINDOWS
iE,0.0,0.0,False,False,False,True,False,12.0,WINDOWS
iD,0.0,0.0,False,False,False,True,True,405.0,WINDOWS
iM,0.0,,True,False,False,True,False,,WINDOWS
i`,0.0,,False,False,False,True,True,,WINDOWS
i.,0.0,0.0,True,False,False,True,False,5.0,WINDOWS
iI,0.0,,True,True,True,True,False,,WINDOWS
if,0.0,0.0,False,False,False,True,True,1537.0,WINDOWS
iN,0.0,0.0,True,False,False,True,False,32.0,WINDOWS
iK,0.0,0.0,True,False,True,True,True,37.0,WINDOWS
i0,0.0,,True,False,False,True,True,,WINDOWS
ir,0.0,0.0,False,False,False,True,False,405.0,WINDOWS
"i,",0.0,0.0,True,False,True,True,False,50.0,WINDOWS
ib,0.0,0.0,False,False,False,True,False,89.0,WINDOWS
i;,0.0,0.0,True,False,False,True,True,1.0,WINDOWS
ih,0.0,0.0,True,False,False,True,True,1032.0,WINDOWS
iY,0.0,,True,False,False,True,False,,WINDOWS
td,0.0,0.0,True,False,False,True,True,536.0,WINDOWS
t),0.0,,False,False,False,True,True,,WINDOWS
t5,0.0,,True,False,True,True,True,,WINDOWS
t{,0.0,,False,False,False,True,False,,WINDOWS
t4,0.0,0.0,True,False,True,True,True,1.0,WINDOWS
ts,0.0,0.0,True,False,False,True,True,202.0,WINDOWS
t6,0.0,,False,False,False,True,True,,WINDOWS
t1,0.0,0.0,True,False,False,True,True,2.0,WINDOWS
tX,0.0,,True,False,False,True,False,,WINDOWS
t(,0.0,0.0,False,False,False,True,True,,WINDOWS
te,0.0,0.0,True,False,False,True,False,317.0,WINDOWS
t<,0.0,,False,False,False,True,False,,WINDOWS
tw,0.0,0.0,True,False,False,True,False,1.0,WINDOWS
tx,0.0,0.0,True,False,False,True,False,34.0,WINDOWS
t+,0.0,,False,False,False,True,True,,WINDOWS
tH,0.0,0.0,False,False,False,True,True,,WINDOWS
t#,0.0,0.0,True,False,False,True,True,,WINDOWS
tm,0.0,0.0,False,False,False,True,False,,WINDOWS
t?,0.0,,False,False,False,True,False,,WINDOWS
t=,0.0,,False,False,False,True,True,,WINDOWS
tR,0.0,0.0,True,False,True,True,False,13.0,WINDOWS
tO,0.0,0.0,False,False,False,True,False,5.0,WINDOWS
t:,0.0,0.0,False,False,False,True,True,,WINDOWS
t\,0.0,,False,False,False,True,False,,WINDOWS
tF,0.0,,True,False,True,True,True,,WINDOWS
t_,0.0,,False,False,False,True,True,,WINDOWS
tQ,0.0,,True,False,False,True,False,,WINDOWS
tB,0.0,,True,False,True,True,False,,WINDOWS
ta,0.0,0.0,True,False,False,True,True,101.0,WINDOWS
t[,0.0,,False,False,False,True,False,,WINDOWS
t-,0.0,0.0,False,False,False,True,True,1.0,WINDOWS
tc,0.0,0.0,True,False,False,True,False,115.0,WINDOWS
to,0.0,0.0,False,False,False,True,False,18.0,WINDOWS
t&,0.0,0.0,False,False,False,True,True,,WINDOWS
t!,0.0,0.0,True,False,False,True,True,,WINDOWS
t^,0.0,0.0,False,False,False,True,True,,WINDOWS
t',0.0,0.0,False,False,False,True,True,1.0,WINDOWS
t8,0.0,,False,False,False,True,True,,WINDOWS
tg,0.0,0.0,True,False,True,True,True,87.0,WINDOWS
ti,0.0,0.0,False,False,False,True,False,39.0,WINDOWS
tt,0.0,0.0,True,True,True,True,False,11.0,WINDOWS
tj,0.0,0.0,False,False,False,True,True,442.0,WINDOWS
tS,0.0,0.0,True,False,False,True,True,11.0,WINDOWS
t},0.0,,False,False,False,True,False,,WINDOWS
tp,0.0,0.0,False,False,False,True,False,4.0,WINDOWS
tG,0.0,0.0,True,False,True,True,True,,WINDOWS
tC,0.0,0.0,True,False,False,True,False,,WINDOWS
t*,0.0,0.0,False,False,False,True,True,,WINDOWS
t],0.0,,False,False,False,True,False,,WINDOWS
tu,0.0,0.0,False,False,False,True,False,11.0,WINDOWS
tA,0.0,0.0,True,False,False,True,True,,WINDOWS
tk,0.0,0.0,False,False,False,True,True,251.0,WINDOWS
t3,0.0,,True,False,False,True,True,,WINDOWS
tq,0.0,0.0,True,False,False,True,False,,WINDOWS
t|,0.0,,False,False,False,True,False,,WINDOWS
tz,0.0,0.0,True,False,False,True,False,1.0,WINDOWS
t~,0.0,,True,False,False,True,True,,WINDOWS
tl,0.0,0.0,False,False,False,True,True,805.0,WINDOWS
t/,0.0,,False,False,False,True,False,,WINDOWS
tP,0.0,0.0,False,False,False,True,False,2.0,WINDOWS
t$,0.0,0.0,True,False,True,True,True,,WINDOWS
tJ,0.0,0.0,False,False,False,True,True,24.0,WINDOWS
tU,0.0,0.0,False,False,False,True,False,,WINDOWS
ty,0.0,0.0,False,False,False,True,False,50.0,WINDOWS
tv,0.0,0.0,True,False,True,True,False,108.0,WINDOWS
t9,0.0,,False,False,False,True,True,,WINDOWS
tZ,0.0,0.0,True,False,False,True,False,,WINDOWS
t2,0.0,,True,False,False,True,True,,WINDOWS
tL,0.0,,False,False,False,True,True,,WINDOWS
tW,0.0,,True,False,False,True,False,,WINDOWS
t%,0.0,0.0,True,False,True,True,True,,WINDOWS
t>,0.0,,False,False,False,True,False,,WINDOWS
"t""",0.0,0.0,False,False,False,True,True,9.0,WINDOWS
tT,0.0,0.0,True,True,True,True,False,,WINDOWS
tn,0.0,0.0,False,False,False,True,False,,WINDOWS
tV,0.0,0.0,True,False,True,True,False,,WINDOWS
t7,0.0,,False,False,False,True,True,,WINDOWS
t@,0.0,0.0,True,False,False,True,True,,WINDOWS
tE,0.0,,True,False,False,True,False,,WINDOWS
tD,0.0,0.0,True,False,False,True,True,1.0,WINDOWS
tM,0.0,,False,False,False,True,False,,WINDOWS
t`,0.0,,True,False,False,True,True,,WINDOWS
t.,0.0,0.0,False,False,False,True,False,7.0,WINDOWS
tI,0.0,,False,False,False,True,False,,WINDOWS
tf,0.0,0.0,True,False,True,True,True,157.0,WINDOWS
tN,0.0,0.0,False,False,False,True,False,1.0,WINDOWS
tK,0.0,0.0,False,False,False,True,True,17.0,WINDOWS
t0,0.0,,False,False,False,True,True,,WINDOWS
tr,0.0,0.0,True,False,True,True,False,7.0,WINDOWS
"t,",0.0,0.0,False,False,False,True,False,19.0,WINDOWS
tb,0.0,0.0,True,False,True,True,False,17.0,WINDOWS
t;,0.0,0.0,False,False,False,True,True,3.0,WINDOWS
th,0.0,0.0,False,False,False,True,True,53.0,WINDOWS
tY,0.0,,False,False,False,True,False,,WINDOWS
jd,0.0,0.0,False,False,False,True,False,5309.0,WINDOWS
j),0.0,,True,False,False,True,True,,WINDOWS
j5,0.0,0.0,False,False,False,True,True,3.0,WINDOWS
j{,0.0,,True,False,False,True,True,,WINDOWS
j4,0.0,0.0,False,False,False,True,True,5.0,WINDOWS
js,0.0,0.0,False,False,False,True,False,5192.0,WINDOWS
j6,0.0,0.0,True,False,True,True,True,8.0,WINDOWS
j1,0.0,0.0,False,False,False,True,True,25.0,WINDOWS
jX,0.0,,False,False,False,True,False,,WINDOWS
