,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
!r,0.0,True,False,False,True,True,
!;,0.0,False,False,False,True,True,
!(,0.0,False,False,False,True,False,
!7,0.0,False,False,False,True,False,
!^,0.0,False,False,False,True,False,
!L,0.0,False,False,False,True,True,
!N,0.0,False,False,False,True,False,
!q,0.0,True,False,True,True,True,
!l,0.0,False,False,False,True,True,
!6,0.0,False,False,False,True,False,
!d,0.0,True,False,False,True,True,
!),0.0,False,False,False,True,False,
!I,0.0,False,False,False,True,True,
!@,0.0,True,False,False,True,False,
!T,0.0,True,False,False,True,True,
!Z,0.0,True,False,True,True,False,
!D,0.0,True,False,False,True,True,
!8,0.0,False,False,False,True,False,
!e,0.0,True,False,False,True,True,
!c,0.0,True,False,False,True,False,
!M,0.0,False,False,False,True,False,
!b,0.0,True,False,False,True,False,
!y,0.0,False,False,False,True,True,
!_,0.0,False,False,False,True,False,
!<,0.0,False,False,False,True,False,
!O,0.0,False,False,False,True,True,
!\,0.0,False,False,False,True,True,
!s,0.0,True,False,False,True,True,
!/,0.0,False,False,False,True,False,
"!""",0.0,False,False,False,True,True,
!C,0.0,True,False,False,True,False,
!],0.0,False,False,False,True,True,
!+,0.0,False,False,False,True,False,
!m,0.0,False,False,False,True,False,
!P,0.0,False,False,False,True,True,
!a,0.0,True,False,True,True,True,
!X,0.0,True,False,False,True,False,
!$,0.0,True,False,False,True,False,
!:,0.0,False,False,False,True,True,
"!,",0.0,False,False,False,True,False,
!g,0.0,True,False,False,True,True,
!x,0.0,True,False,False,True,False,
!S,0.0,True,False,False,True,True,
!~,0.0,True,False,True,True,False,
!B,0.0,True,False,False,True,False,
!j,0.0,False,False,False,True,True,
!?,0.0,False,False,False,True,False,
!4,0.0,True,False,False,True,False,
!0,0.0,False,False,False,True,False,
!F,0.0,True,False,False,True,True,
!p,0.0,False,False,False,True,True,
!-,0.0,False,False,False,True,False,
!J,0.0,False,False,False,True,True,
!f,0.0,True,False,False,True,True,
!u,0.0,False,False,False,True,True,
!W,0.0,True,False,False,True,True,
!w,0.0,True,False,False,True,True,
!A,0.0,True,False,True,True,True,
!2,0.0,True,False,False,True,False,
!1,0.0,True,True,True,True,False,
!&,0.0,False,False,False,True,False,
!i,0.0,False,False,False,True,True,
!.,0.0,False,False,False,True,False,
!V,0.0,True,False,False,True,False,
!>,0.0,False,False,False,True,False,
TK,0.0,False,False,False,True,True,
T',0.0,False,False,False,True,True,
TY,0.0,False,False,False,True,False,
Tz,0.0,True,False,False,True,False,46.0
TH,0.0,False,False,False,True,True,
Tt,0.0,True,True,True,True,False,
T`,0.0,True,False,False,True,True,
T9,0.0,False,False,False,True,True,
To,0.0,False,False,False,True,False,4.0
TQ,0.0,True,False,False,True,False,
Th,0.0,False,False,False,True,True,37.0
TU,0.0,False,False,False,True,False,
T*,0.0,False,False,False,True,True,
T%,0.0,True,False,True,True,True,
T},0.0,False,False,False,True,False,
T3,0.0,True,False,False,True,True,
Tv,0.0,True,False,True,True,False,5.0
T=,0.0,False,False,False,True,True,
T#,0.0,True,False,False,True,True,
TR,0.0,True,False,True,True,False,
T{,0.0,False,False,False,True,False,
Tn,0.0,False,False,False,True,False,
T|,0.0,False,False,False,True,False,
T5,0.0,True,False,True,True,True,
T[,0.0,False,False,False,True,False,
TG,0.0,True,False,True,True,True,
Tk,0.0,False,False,False,True,True,34.0
TE,0.0,True,False,False,True,False,
Tr,0.0,True,False,True,True,False,4.0
T;,0.0,False,False,False,True,True,
T(,0.0,False,False,False,True,True,
T7,0.0,False,False,False,True,True,
T^,0.0,False,False,False,True,True,
TL,0.0,False,False,False,True,True,
TN,0.0,False,False,False,True,False,
Tq,0.0,True,False,False,True,False,
Tl,0.0,False,False,False,True,True,140.0
T6,0.0,False,False,False,True,True,
Td,0.0,True,False,False,True,True,197.0
T),0.0,False,False,False,True,True,
TI,0.0,False,False,False,True,False,
T@,0.0,True,False,False,True,True,
T!,0.0,True,False,False,True,True,
TZ,0.0,True,False,False,True,False,
TD,0.0,True,False,False,True,True,
T8,0.0,False,False,False,True,True,
Te,0.0,True,False,False,True,False,
Tc,0.0,True,False,False,True,False,10.0
TM,0.0,False,False,False,True,False,
Tb,0.0,True,False,True,True,False,7.0
Ty,0.0,False,False,False,True,False,10.0
T_,0.0,False,False,False,True,True,
T<,0.0,False,False,False,True,False,
TO,0.0,False,False,False,True,False,
T\,0.0,False,False,False,True,False,
Ts,0.0,True,False,False,True,True,35.0
T/,0.0,False,False,False,True,False,
"T""",0.0,False,False,False,True,True,1.0
TC,0.0,True,False,False,True,False,
T],0.0,False,False,False,True,False,
T+,0.0,False,False,False,True,True,
Tm,0.0,False,False,False,True,False,13.0
TP,0.0,False,False,False,True,False,5.0
Ta,0.0,True,False,False,True,True,79.0
TX,0.0,True,False,False,True,False,
T$,0.0,True,False,True,True,True,
T:,0.0,False,False,False,True,True,
"T,",0.0,False,False,False,True,False,7.0
Tg,0.0,True,False,True,True,True,56.0
Tx,0.0,True,False,False,True,False,3.0
TS,0.0,True,False,False,True,True,2.0
T~,0.0,True,False,False,True,True,
TB,0.0,True,False,True,True,False,
Tj,0.0,False,False,False,True,True,172.0
T?,0.0,False,False,False,True,False,
T4,0.0,True,False,True,True,True,
T0,0.0,False,False,False,True,True,
TF,0.0,True,False,True,True,True,
Tp,0.0,False,False,False,True,False,1.0
T-,0.0,False,False,False,True,True,
TJ,0.0,False,False,False,True,True,
Tf,0.0,True,False,True,True,True,19.0
Tu,0.0,False,False,False,True,False,11.0
TW,0.0,True,False,False,True,False,
Tw,0.0,True,False,False,True,False,1.0
TA,0.0,True,False,False,True,True,
T2,0.0,True,False,False,True,True,1.0
T1,0.0,True,False,False,True,True,1.0
T&,0.0,False,False,False,True,True,
Ti,0.0,False,False,False,True,False,45.0
T.,0.0,False,False,False,True,False,2.0
TV,0.0,True,False,True,True,False,
T>,0.0,False,False,False,True,False,
ZK,0.0,False,False,False,True,False,
Z',0.0,False,False,False,True,False,
ZY,0.0,False,False,False,True,False,
Zz,0.0,True,True,True,False,False,
ZH,0.0,False,False,False,True,False,
Zt,0.0,True,False,False,True,False,
Z`,0.0,True,False,True,True,False,
Z9,0.0,False,False,False,True,False,
Zo,0.0,False,False,False,True,False,
ZQ,0.0,True,False,True,True,False,
Zh,0.0,False,False,False,True,False,
ZU,0.0,False,False,False,True,False,
Z*,0.0,False,False,False,True,False,
Z%,0.0,True,False,False,True,False,
Z},0.0,False,False,False,True,False,
Z3,0.0,True,False,False,True,False,
Zv,0.0,True,False,False,False,False,
Z=,0.0,False,False,False,True,False,
Z#,0.0,True,False,False,True,False,
ZR,0.0,True,False,False,True,False,
Z{,0.0,False,False,False,True,False,
Zn,0.0,False,False,False,False,False,
Z|,0.0,False,False,False,True,False,
Z5,0.0,True,False,False,True,False,
Z[,0.0,False,False,False,True,False,
ZG,0.0,True,False,False,True,False,
Zk,0.0,False,False,False,True,False,
ZE,0.0,True,False,False,True,False,
Zr,0.0,True,False,False,True,False,
Z;,0.0,False,False,False,True,False,
Z(,0.0,False,False,False,True,False,
Z7,0.0,False,False,False,True,False,
Z^,0.0,False,False,False,True,False,
ZL,0.0,False,False,False,True,False,
ZN,0.0,False,False,False,False,False,
Zq,0.0,True,False,True,True,False,
Zl,0.0,False,False,False,True,False,
Z6,0.0,False,False,False,True,False,
Zd,0.0,True,False,False,True,False,
Z),0.0,False,False,False,True,False,
ZI,0.0,False,False,False,True,False,
Z@,0.0,True,False,False,True,False,
Z!,0.0,True,False,True,True,False,
ZT,0.0,True,False,False,True,False,
ZD,0.0,True,False,False,True,False,
Z8,0.0,False,False,False,True,False,
Ze,0.0,True,False,False,True,False,
Zc,0.0,True,False,False,False,False,
ZM,0.0,False,False,False,False,False,
Zb,0.0,True,False,False,False,False,
Zy,0.0,False,False,False,True,False,
Z_,0.0,False,False,False,True,False,
Z<,0.0,False,False,False,False,False,
ZO,0.0,False,False,False,True,False,
Z\,0.0,False,False,False,True,False,
Zs,0.0,True,False,False,True,False,
Z/,0.0,False,False,False,False,False,
"Z""",0.0,False,False,False,True,False,
ZC,0.0,True,False,False,False,False,
Z],0.0,False,False,False,True,False,
Z+,0.0,False,False,False,True,False,
Zm,0.0,False,False,False,False,False,
ZP,0.0,False,False,False,True,False,
Za,0.0,True,False,True,True,False,
ZX,0.0,True,False,False,False,False,
Z$,0.0,True,False,False,True,False,
Z:,0.0,False,False,False,True,False,
"Z,",0.0,False,False,False,False,False,
Zg,0.0,True,False,False,True,False,
Zx,0.0,True,False,False,False,False,
ZS,0.0,True,False,False,True,False,
Z~,0.0,True,False,True,True,False,
ZB,0.0,True,False,False,False,False,
Zj,0.0,False,False,False,True,False,
Z?,0.0,False,False,False,False,False,
Z4,0.0,True,False,False,True,False,
Z0,0.0,False,False,False,True,False,
ZF,0.0,True,False,False,True,False,
Zp,0.0,False,False,False,True,False,
Z-,0.0,False,False,False,True,False,
ZJ,0.0,False,False,False,True,False,
Zf,0.0,True,False,False,True,False,
Zu,0.0,False,False,False,True,False,
ZW,0.0,True,False,False,True,False,
Zw,0.0,True,False,False,True,False,
ZA,0.0,True,False,True,True,False,
Z2,0.0,True,False,False,True,False,
Z1,0.0,True,False,True,True,False,
Z&,0.0,False,False,False,True,False,
Zi,0.0,False,False,False,True,False,
Z.,0.0,False,False,False,False,False,
ZV,0.0,True,False,False,False,False,
Z>,0.0,False,False,False,False,False,
DK,0.0,False,False,False,True,False,15.0
D',0.0,False,False,False,True,False,
DY,0.0,False,False,False,True,True,
Dz,0.0,True,False,False,True,False,1.0
DH,0.0,False,False,False,True,False,
Dt,0.0,True,False,False,True,True,
D`,0.0,True,False,False,True,True,
D9,0.0,False,False,False,True,True,
Do,0.0,False,False,False,True,True,8.0
DQ,0.0,True,False,False,True,True,
Dh,0.0,False,False,False,True,False,18.0
DU,0.0,False,False,False,True,True,
D*,0.0,False,False,False,True,True,
D%,0.0,True,False,False,True,True,
D},0.0,False,False,False,True,True,
D3,0.0,True,False,True,True,True,
Dv,0.0,True,False,False,True,False,24.0
D=,0.0,False,False,False,True,True,
D#,0.0,True,False,True,True,True,
DR,0.0,True,False,False,True,True,1.0
D{,0.0,False,False,False,True,True,
Dn,0.0,False,False,False,True,False,
D|,0.0,False,False,False,True,True,
D5,0.0,True,False,False,True,True,
D[,0.0,False,False,False,True,True,
DG,0.0,True,False,False,True,False,
Dk,0.0,False,False,False,True,False,131.0
DE,0.0,True,False,True,True,True,
Dr,0.0,True,False,False,True,True,26.0
D;,0.0,False,False,False,True,False,
D(,0.0,False,False,False,True,True,
D7,0.0,False,False,False,True,True,
D^,0.0,False,False,False,True,True,
DL,0.0,False,False,False,True,False,
DN,0.0,False,False,False,True,False,
Dq,0.0,True,False,False,True,True,
Dl,0.0,False,False,False,True,False,252.0
D6,0.0,False,False,False,True,True,
Dd,0.0,True,True,True,True,False,8.0
D),0.0,False,False,False,True,True,
DI,0.0,False,False,False,True,True,
D@,0.0,True,False,False,True,True,
D!,0.0,True,False,False,True,True,
DT,0.0,True,False,False,True,True,
DZ,0.0,True,False,False,True,False,
D8,0.0,False,False,False,True,True,
De,0.0,True,False,True,True,True,243.0
Dc,0.0,True,False,True,True,False,181.0
DM,0.0,False,False,False,True,False,
Db,0.0,True,False,False,True,False,2.0
Dy,0.0,False,False,False,True,True,13.0
D_,0.0,False,False,False,True,True,
D<,0.0,False,False,False,True,False,
DO,0.0,False,False,False,True,True,3.0
D\,0.0,False,False,False,True,True,
Ds,0.0,True,False,False,True,False,44.0
D/,0.0,False,False,False,True,False,
"D""",0.0,False,False,False,True,False,2.0
DC,0.0,True,False,True,True,False,
D],0.0,False,False,False,True,True,
D+,0.0,False,False,False,True,True,
Dm,0.0,False,False,False,True,False,
DP,0.0,False,False,False,True,True,1.0
Da,0.0,True,False,False,True,False,6.0
DX,0.0,True,False,False,True,False,
D$,0.0,True,False,False,True,True,
D:,0.0,False,False,False,True,False,
"D,",0.0,False,False,False,True,False,2.0
Dg,0.0,True,False,False,True,False,4.0
Dx,0.0,True,False,False,True,False,
DS,0.0,True,False,False,True,False,1.0
D~,0.0,True,False,False,True,True,
DB,0.0,True,False,False,True,False,
Dj,0.0,False,False,False,True,False,255.0
D?,0.0,False,False,False,True,False,
D4,0.0,True,False,False,True,True,
D0,0.0,False,False,False,True,True,
DF,0.0,True,False,False,True,False,
Dp,0.0,False,False,False,True,True,1.0
D-,0.0,False,False,False,True,True,
DJ,0.0,False,False,False,True,False,1.0
Df,0.0,True,False,False,True,False,39.0
Du,0.0,False,False,False,True,True,47.0
DW,0.0,True,False,False,True,True,
Dw,0.0,True,False,False,True,True,
DA,0.0,True,False,False,True,False,
D2,0.0,True,False,False,True,True,
D1,0.0,True,False,False,True,True,
D&,0.0,False,False,False,True,True,
Di,0.0,False,False,False,True,True,4.0
D.,0.0,False,False,False,True,False,1.0
DV,0.0,True,False,False,True,False,
D>,0.0,False,False,False,True,False,
8K,0.0,True,False,True,True,True,
8',0.0,True,False,False,True,True,
8Y,0.0,True,False,False,True,True,
8z,0.0,False,False,False,True,False,5.0
8H,0.0,True,False,False,True,True,80.0
8t,0.0,False,False,False,True,True,
8`,0.0,False,False,False,True,False,
89,0.0,True,False,False,True,False,30.0
8o,0.0,True,False,False,True,True,5.0
8Q,0.0,False,False,False,True,True,
8h,0.0,True,False,False,True,True,3.0
8U,0.0,True,False,False,True,True,
8*,0.0,True,True,True,True,False,
8%,0.0,False,False,False,True,False,
8},0.0,True,False,False,True,True,
83,0.0,False,False,False,True,False,25.0
8v,0.0,False,False,False,True,False,18.0
8=,0.0,True,False,False,True,False,
8#,0.0,False,False,False,True,False,
8R,0.0,False,False,False,True,True,2.0
8{,0.0,True,False,False,True,True,
8n,0.0,True,False,False,True,False,
8|,0.0,True,False,False,True,True,
85,0.0,False,False,False,True,False,24.0
8[,0.0,True,False,False,True,True,
8G,0.0,False,False,False,True,True,
8k,0.0,True,False,True,True,True,6.0
8E,0.0,False,False,False,True,True,
8r,0.0,False,False,False,True,True,
8;,0.0,True,False,False,True,True,
8(,0.0,True,False,False,True,False,
87,0.0,True,False,False,True,False,29.0
8^,0.0,True,False,False,True,False,
8L,0.0,True,False,False,True,True,
8N,0.0,True,False,False,True,False,
8q,0.0,False,False,False,True,True,
8l,0.0,True,False,False,True,True,
86,0.0,True,False,False,True,False,19.0
8d,0.0,False,False,False,True,True,1.0
8),0.0,True,False,False,True,False,
8I,0.0,True,False,True,True,True,
8@,0.0,False,False,False,True,False,
8!,0.0,False,False,False,True,False,
8T,0.0,False,False,False,True,True,
8Z,0.0,False,False,False,True,False,
8D,0.0,False,False,False,True,True,
8e,0.0,False,False,False,True,True,3.0
8c,0.0,False,False,False,True,False,
8M,0.0,True,False,False,True,False,
8b,0.0,False,False,False,True,False,
8y,0.0,True,False,False,True,True,2.0
8_,0.0,True,False,False,True,False,
8<,0.0,True,False,True,True,False,
8O,0.0,True,False,False,True,True,
8\,0.0,True,False,False,True,True,
8s,0.0,False,False,False,True,True,2.0
8/,0.0,True,False,False,True,False,
"8""",0.0,True,False,False,True,True,
8C,0.0,False,False,False,True,False,
8],0.0,True,False,False,True,True,
8+,0.0,True,False,False,True,False,
8m,0.0,True,False,False,True,False,
8P,0.0,True,False,False,True,True,
8a,0.0,False,False,False,True,True,11.0
8X,0.0,False,False,False,True,False,
8$,0.0,False,False,False,True,False,
8:,0.0,True,False,False,True,True,
"8,",0.0,True,False,True,True,False,1.0
8g,0.0,False,False,False,True,True,1.0
8x,0.0,False,False,False,True,False,
8S,0.0,False,False,False,True,True,
8~,0.0,False,False,False,True,False,
8B,0.0,False,False,False,True,False,
8j,0.0,True,False,False,True,True,6.0
8?,0.0,True,False,False,True,False,
84,0.0,False,False,False,True,False,35.0
80,0.0,True,False,False,True,False,25.0
8F,0.0,False,False,False,True,True,
8p,0.0,True,False,False,True,True,1.0
8-,0.0,True,False,False,True,False,
8J,0.0,True,False,False,True,True,
8f,0.0,False,False,False,True,True,1.0
8u,0.0,True,False,False,True,True,2.0
8W,0.0,False,False,False,True,True,
8w,0.0,False,False,False,True,True,
8A,0.0,False,False,False,True,True,
82,0.0,False,False,False,True,False,28.0
81,0.0,False,False,False,True,False,26.0
8&,0.0,True,False,False,True,False,
8i,0.0,True,False,True,True,True,1.0
8.,0.0,True,False,False,True,False,2.0
8V,0.0,False,False,False,True,False,
8>,0.0,True,False,False,True,False,
eK,0.0,False,False,False,True,True,34.0
e',0.0,False,False,False,True,True,
eY,0.0,False,False,False,True,False,
ez,0.0,True,False,False,True,False,7.0
eH,0.0,False,False,False,True,True,
et,0.0,True,False,False,True,False,56.0
e`,0.0,True,False,False,True,True,
e9,0.0,False,False,False,True,True,
eo,0.0,False,False,False,True,False,41.0
eQ,0.0,True,False,False,True,False,
eh,0.0,False,False,False,True,True,81.0
eU,0.0,False,False,False,True,False,
e*,0.0,False,False,False,True,True,
e%,0.0,True,False,False,True,True,
e},0.0,False,False,False,True,False,
e3,0.0,True,False,True,True,True,1.0
ev,0.0,True,False,False,True,False,155.0
e=,0.0,False,False,False,True,True,
e#,0.0,True,False,True,True,True,
eR,0.0,True,False,False,True,False,10.0
e{,0.0,False,False,False,True,False,
en,0.0,False,False,False,True,False,2.0
e|,0.0,False,False,False,True,False,
e5,0.0,True,False,False,True,True,
e[,0.0,False,False,False,True,False,
eG,0.0,True,False,False,True,True,
ek,0.0,False,False,False,True,True,206.0
eE,0.0,True,True,True,True,False,3.0
er,0.0,True,False,False,True,False,55.0
e;,0.0,False,False,False,True,True,
e(,0.0,False,False,False,True,True,
e7,0.0,False,False,False,True,True,1.0
e^,0.0,False,False,False,True,True,
eL,0.0,False,False,False,True,True,
eN,0.0,False,False,False,True,False,2.0
eq,0.0,True,False,False,True,False,3.0
el,0.0,False,False,False,True,True,2302.0
e6,0.0,False,False,False,True,True,
ed,0.0,True,False,True,True,True,519.0
e),0.0,False,False,False,True,True,
