,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
8Q,0.0,False,False,False,True,True,1.0
8F,0.0,False,False,False,True,True,
8m,0.0,True,False,False,True,False,23.0
8f,0.0,False,False,False,True,True,54.0
8X,0.0,False,False,False,True,False,
8o,0.0,True,False,False,True,True,95.0
8Y,0.0,True,False,False,True,True,
8H,0.0,True,False,False,True,True,
8$,0.0,False,False,False,True,False,
8^,0.0,True,False,False,True,False,
8{,0.0,True,False,False,True,True,
8x,0.0,False,False,False,True,False,54.0
8*,0.0,True,True,True,True,False,
8J,0.0,True,False,False,True,True,16.0
8[,0.0,True,False,False,True,True,3.0
86,0.0,True,False,False,True,False,409.0
8P,0.0,True,False,False,True,True,27.0
8|,0.0,True,False,False,True,True,12.0
8z,0.0,False,False,False,True,False,8.0
8V,0.0,False,False,False,True,False,
8_,0.0,True,False,False,True,False,
8T,0.0,False,False,False,True,True,
8R,0.0,False,False,False,True,True,12.0
8%,0.0,False,False,False,True,False,
8?,0.0,True,False,False,True,False,
8u,0.0,True,False,False,True,True,108.0
8n,0.0,True,False,False,True,False,4.0
8G,0.0,False,False,False,True,True,
8},0.0,True,False,False,True,True,
8&,0.0,True,False,False,True,False,
8I,0.0,True,False,True,True,True,
8C,0.0,False,False,False,True,False,
8B,0.0,False,False,False,True,False,
82,0.0,False,False,False,True,False,439.0
8A,0.0,False,False,False,True,True,
8j,0.0,True,False,False,True,True,528.0
8y,0.0,True,False,False,True,True,146.0
8i,0.0,True,False,True,True,True,644.0
8c,0.0,False,False,False,True,False,
8d,0.0,False,False,False,True,True,241.0
8h,0.0,True,False,False,True,True,57.0
8#,0.0,False,False,False,True,False,
8Z,0.0,False,False,False,True,False,
89,0.0,True,False,False,True,False,302.0
8@,0.0,False,False,False,True,False,
8v,0.0,False,False,False,True,False,197.0
8<,0.0,True,False,True,True,False,
8q,0.0,False,False,False,True,True,1.0
8k,0.0,True,False,True,True,True,229.0
8S,0.0,False,False,False,True,True,8.0
8',0.0,True,False,False,True,True,3.0
8b,0.0,False,False,False,True,False,323.0
8N,0.0,True,False,False,True,False,
8g,0.0,False,False,False,True,True,207.0
"8""",0.0,True,False,False,True,True,7.0
8M,0.0,True,False,False,True,False,
8=,0.0,True,False,False,True,False,
AK,0.0,False,False,False,True,False,
A(,0.0,False,False,False,True,True,
A\,0.0,False,False,False,True,True,
A+,0.0,False,False,False,True,True,
A],0.0,False,False,False,True,True,
AL,0.0,False,False,False,True,False,
AU,0.0,False,False,False,True,True,
Aw,0.0,True,False,False,True,True,
A`,0.0,True,False,True,True,True,
A1,0.0,True,False,True,True,True,
A),0.0,False,False,False,True,True,
Ae,0.0,True,False,False,True,True,
As,0.0,True,False,False,True,False,64.0
A:,0.0,False,False,False,True,False,3.0
AD,0.0,True,False,False,True,False,
"A,",0.0,False,False,False,True,False,
A3,0.0,True,False,False,True,True,
Al,0.0,False,False,False,True,False,6.0
A7,0.0,False,False,False,True,True,
A!,0.0,True,False,True,True,True,
Ap,0.0,False,False,False,True,True,
A>,0.0,False,False,False,True,False,
A~,0.0,True,False,True,True,True,
AO,0.0,False,False,False,True,True,
A5,0.0,True,False,False,True,True,
A0,0.0,False,False,False,True,True,
Ar,0.0,True,False,False,True,True,4.0
A4,0.0,True,False,False,True,True,
A-,0.0,False,False,False,True,True,2.0
Aa,0.0,True,True,True,True,False,2.0
A.,0.0,False,False,False,True,False,
AW,0.0,True,False,False,True,True,
AE,0.0,True,False,False,True,True,
A;,0.0,False,False,False,True,False,
A/,0.0,False,False,False,True,False,
At,0.0,True,False,False,True,True,
AQ,0.0,True,False,True,True,True,
AF,0.0,True,False,False,True,False,
Am,0.0,False,False,False,True,False,
Af,0.0,True,False,False,True,False,875.0
AX,0.0,True,False,False,True,False,
Ao,0.0,False,False,False,True,True,
AY,0.0,False,False,False,True,True,
AH,0.0,False,False,False,True,False,
A$,0.0,True,False,False,True,True,
A^,0.0,False,False,False,True,True,
A{,0.0,False,False,False,True,True,
Ax,0.0,True,False,False,True,False,
A*,0.0,False,False,False,True,True,
AJ,0.0,False,False,False,True,False,
A[,0.0,False,False,False,True,True,
A6,0.0,False,False,False,True,True,
AP,0.0,False,False,False,True,True,
A|,0.0,False,False,False,True,True,
Az,0.0,True,False,True,True,False,
AV,0.0,True,False,False,True,False,
A_,0.0,False,False,False,True,True,
AT,0.0,True,False,False,True,True,
AR,0.0,True,False,False,True,True,
A%,0.0,True,False,False,True,True,
A?,0.0,False,False,False,True,False,
Au,0.0,False,False,False,True,True,
An,0.0,False,False,False,True,False,
AG,0.0,True,False,False,True,False,
A},0.0,False,False,False,True,True,
A&,0.0,False,False,False,True,True,
AI,0.0,False,False,False,True,True,
AC,0.0,True,False,False,True,False,
AB,0.0,True,False,False,True,False,
A2,0.0,True,False,False,True,True,
A8,0.0,False,False,False,True,True,
Aj,0.0,False,False,False,True,False,196.0
Ay,0.0,False,False,False,True,True,
Ai,0.0,False,False,False,True,True,
Ac,0.0,True,False,False,True,False,
Ad,0.0,True,False,False,True,False,21.0
Ah,0.0,False,False,False,True,False,11.0
A#,0.0,True,False,False,True,True,
AZ,0.0,True,False,True,True,False,
A9,0.0,False,False,False,True,True,
A@,0.0,True,False,False,True,True,
Av,0.0,True,False,False,True,False,
A<,0.0,False,False,False,True,False,
Aq,0.0,True,False,True,True,True,
Ak,0.0,False,False,False,True,False,6.0
AS,0.0,True,False,False,True,False,
A',0.0,False,False,False,True,False,
Ab,0.0,True,False,False,True,False,
AN,0.0,False,False,False,True,False,
Ag,0.0,True,False,False,True,False,
"A""",0.0,False,False,False,True,False,
AM,0.0,False,False,False,True,False,
A=,0.0,False,False,False,True,True,
jK,0.0,True,False,False,True,False,59445.0
j(,0.0,True,False,False,True,True,
j\,0.0,True,False,False,True,True,2.0
j+,0.0,True,False,False,True,True,49.0
j],0.0,True,False,False,True,True,32.0
jL,0.0,True,False,False,True,False,
jU,0.0,True,False,True,True,True,8.0
jw,0.0,False,False,False,True,True,25024.0
j`,0.0,False,False,False,True,True,
j1,0.0,False,False,False,True,True,1324.0
j),0.0,True,False,False,True,True,
je,0.0,False,False,False,True,True,3992.0
js,0.0,False,False,False,True,False,205775.0
j:,0.0,True,False,False,True,False,3040.0
jD,0.0,False,False,False,True,False,8114.0
"j,",0.0,True,False,False,True,False,3977.0
j3,0.0,False,False,False,True,True,456.0
jl,0.0,True,False,False,True,False,166400.0
j7,0.0,True,False,True,True,True,203.0
j!,0.0,False,False,False,True,True,
jp,0.0,True,False,False,True,True,57312.0
j>,0.0,True,False,False,True,False,
j~,0.0,False,False,False,True,True,
jO,0.0,True,False,False,True,True,45164.0
j5,0.0,False,False,False,True,True,313.0
j0,0.0,True,False,False,True,True,145.0
jr,0.0,False,False,False,True,True,146329.0
j4,0.0,False,False,False,True,True,461.0
j-,0.0,True,False,False,True,True,2601.0
ja,0.0,False,False,False,True,False,218263.0
j.,0.0,True,False,False,True,False,4024.0
jW,0.0,False,False,False,True,True,14548.0
jE,0.0,False,False,False,True,True,3887.0
j;,0.0,True,False,False,True,False,12.0
j/,0.0,True,False,False,True,False,168.0
jt,0.0,False,False,False,True,True,14851.0
jQ,0.0,False,False,False,True,True,9481.0
jF,0.0,False,False,False,True,False,82253.0
jm,0.0,True,False,True,True,False,36034.0
jf,0.0,False,False,False,True,False,412853.0
jX,0.0,False,False,False,True,False,
jo,0.0,True,False,False,True,True,64261.0
jY,0.0,True,False,True,True,True,
jH,0.0,True,False,True,True,False,195.0
j$,0.0,False,False,False,True,True,
j^,0.0,True,False,True,True,True,
j{,0.0,True,False,False,True,True,
jx,0.0,False,False,False,True,False,55260.0
j*,0.0,True,False,False,True,True,
jJ,0.0,True,True,True,True,False,14407.0
j[,0.0,True,False,False,True,True,44.0
j6,0.0,True,False,True,True,True,354.0
jP,0.0,True,False,False,True,True,24049.0
j|,0.0,True,False,False,True,True,45.0
jz,0.0,False,False,False,True,False,49683.0
jV,0.0,False,False,False,True,False,
j_,0.0,True,False,False,True,True,
jT,0.0,False,False,False,True,True,5558.0
jR,0.0,False,False,False,True,True,3390.0
j%,0.0,False,False,False,True,True,
j?,0.0,True,False,False,True,False,13.0
ju,0.0,True,False,True,True,True,240586.0
jn,0.0,True,False,True,True,False,10253.0
jG,0.0,False,False,False,True,False,
j},0.0,True,False,False,True,True,
j&,0.0,True,False,True,True,True,
jI,0.0,True,False,False,True,True,
jC,0.0,False,False,False,True,False,
jB,0.0,False,False,False,True,False,
j2,0.0,False,False,False,True,True,939.0
j8,0.0,True,False,False,True,True,247.0
jA,0.0,False,False,False,True,False,20.0
jy,0.0,True,False,True,True,True,83722.0
ji,0.0,True,False,False,True,True,190768.0
jc,0.0,False,False,False,True,False,8323.0
jd,0.0,False,False,False,True,False,298306.0
jh,0.0,True,False,True,True,False,250664.0
j#,0.0,False,False,False,True,True,
jZ,0.0,False,False,False,True,False,
j9,0.0,True,False,False,True,True,140.0
j@,0.0,False,False,False,True,True,9.0
jv,0.0,False,False,False,True,False,255187.0
j<,0.0,True,False,False,True,False,
jq,0.0,False,False,False,True,True,11253.0
jk,0.0,True,False,False,True,False,172189.0
jS,0.0,False,False,False,True,False,55417.0
j',0.0,True,False,False,True,False,279.0
jb,0.0,False,False,False,True,False,34926.0
jN,0.0,True,False,True,True,False,204213.0
jg,0.0,False,False,False,True,False,251538.0
"j""",0.0,True,False,False,True,False,4587.0
jM,0.0,True,False,True,True,False,
j=,0.0,True,False,False,True,True,6.0
yK,0.0,True,False,False,True,True,899.0
y(,0.0,True,False,False,True,True,
y\,0.0,True,False,False,True,False,1.0
y+,0.0,True,False,False,True,True,2.0
y],0.0,True,False,False,True,False,2.0
yL,0.0,True,False,False,True,True,
yU,0.0,True,False,True,True,False,
yw,0.0,False,False,False,True,False,605.0
y`,0.0,False,False,False,True,True,
y1,0.0,False,False,False,True,True,30.0
y),0.0,True,False,False,True,True,
ye,0.0,False,False,False,True,False,35946.0
ys,0.0,False,False,False,True,True,28479.0
y:,0.0,True,False,False,True,True,81.0
yD,0.0,False,False,False,True,True,25133.0
"y,",0.0,True,False,False,True,False,52.0
y3,0.0,False,False,False,True,True,4.0
yl,0.0,True,False,False,True,True,50118.0
y7,0.0,True,False,True,True,True,3.0
y!,0.0,False,False,False,True,True,
yp,0.0,True,False,False,True,False,337.0
y>,0.0,True,False,False,True,False,
y~,0.0,False,False,False,True,True,
yO,0.0,True,False,False,True,False,3921.0
y5,0.0,False,False,False,True,True,18.0
y0,0.0,True,False,False,True,True,2.0
yr,0.0,False,False,False,True,False,1765.0
y4,0.0,False,False,False,True,True,2.0
y-,0.0,True,False,False,True,True,43.0
ya,0.0,False,False,False,True,True,4077.0
y.,0.0,True,False,False,True,False,90.0
yW,0.0,False,False,False,True,False,67.0
yE,0.0,False,False,False,True,False,730.0
y;,0.0,True,False,False,True,True,
y/,0.0,True,False,False,True,False,12.0
yt,0.0,False,False,False,True,False,3186.0
yQ,0.0,False,False,False,True,False,9.0
yF,0.0,False,False,False,True,True,
ym,0.0,True,False,True,True,False,225.0
yf,0.0,False,False,False,True,True,68657.0
yX,0.0,False,False,False,True,False,
yo,0.0,True,False,False,True,False,1731.0
yY,0.0,True,True,True,True,False,
yH,0.0,True,False,True,True,True,6.0
y$,0.0,False,False,False,True,True,
y^,0.0,True,False,True,True,True,
y{,0.0,True,False,False,True,False,
yx,0.0,False,False,False,True,False,534.0
y*,0.0,True,False,False,True,True,
yJ,0.0,True,False,True,True,True,782.0
y[,0.0,True,False,False,True,False,1.0
y6,0.0,True,False,True,True,True,2.0
yP,0.0,True,False,False,True,False,1511.0
y|,0.0,True,False,False,True,False,2.0
yz,0.0,False,False,False,True,False,148.0
yV,0.0,False,False,False,True,False,
y_,0.0,True,False,False,True,True,
yT,0.0,False,False,False,True,False,24.0
yR,0.0,False,False,False,True,False,714.0
y%,0.0,False,False,False,True,True,
y?,0.0,True,False,False,True,False,1.0
yu,0.0,True,False,True,True,False,15971.0
yn,0.0,True,False,True,True,False,216.0
yG,0.0,False,False,False,True,True,
y},0.0,True,False,False,True,False,
y&,0.0,True,False,True,True,True,
yI,0.0,True,False,False,True,False,
yC,0.0,False,False,False,True,False,
yB,0.0,False,False,False,True,False,
y2,0.0,False,False,False,True,True,39.0
y8,0.0,True,False,False,True,True,3.0
yA,0.0,False,False,False,True,True,3.0
yj,0.0,True,False,True,True,True,65302.0
yi,0.0,True,False,False,True,False,5267.0
yc,0.0,False,False,False,True,False,2785.0
yd,0.0,False,False,False,True,True,111170.0
yh,0.0,True,False,True,True,True,48954.0
y#,0.0,False,False,False,True,True,
yZ,0.0,False,False,False,True,False,
y9,0.0,True,False,False,True,True,9.0
y@,0.0,False,False,False,True,True,1.0
yv,0.0,False,False,False,True,False,21086.0
y<,0.0,True,False,False,True,False,
yq,0.0,False,False,False,True,False,240.0
yk,0.0,True,False,False,True,True,51766.0
yS,0.0,False,False,False,True,True,230.0
y',0.0,True,False,False,True,True,18.0
yb,0.0,False,False,False,True,False,3243.0
yN,0.0,True,False,True,True,False,349.0
yg,0.0,False,False,False,True,True,9203.0
"y""",0.0,True,False,False,True,True,165.0
yM,0.0,True,False,True,True,False,
y=,0.0,True,False,False,True,True,
iK,0.0,True,False,True,True,True,2716.0
i(,0.0,True,False,False,True,True,
i\,0.0,True,False,False,True,False,
i+,0.0,True,False,False,True,True,9.0
i],0.0,True,False,False,True,False,9.0
iL,0.0,True,False,False,True,True,
iU,0.0,True,False,False,True,False,12.0
iw,0.0,False,False,False,True,False,9361.0
i`,0.0,False,False,False,True,True,
i1,0.0,False,False,False,True,True,144.0
i),0.0,True,False,False,True,True,
ie,0.0,False,False,False,True,False,215509.0
is,0.0,False,False,False,True,True,42095.0
i:,0.0,True,False,False,True,True,698.0
iD,0.0,False,False,False,True,True,17789.0
"i,",0.0,True,False,True,True,False,2033.0
i3,0.0,False,False,False,True,True,74.0
il,0.0,True,False,False,True,True,72013.0
i7,0.0,True,False,False,True,True,35.0
i!,0.0,False,False,False,True,True,
ip,0.0,True,False,False,True,False,11833.0
i>,0.0,True,False,False,True,False,
i~,0.0,False,False,False,True,True,
iO,0.0,True,False,False,True,False,14397.0
i5,0.0,False,False,False,True,True,56.0
i0,0.0,True,False,False,True,True,10.0
ir,0.0,False,False,False,True,False,24484.0
i4,0.0,False,False,False,True,True,52.0
i-,0.0,True,False,False,True,True,482.0
ia,0.0,False,False,False,True,True,18690.0
i.,0.0,True,False,False,True,False,575.0
iW,0.0,False,False,False,True,False,1476.0
iE,0.0,False,False,False,True,False,982.0
i;,0.0,True,False,False,True,True,4.0
i/,0.0,True,False,False,True,False,50.0
it,0.0,False,False,False,True,False,2856.0
iQ,0.0,False,False,False,True,False,342.0
iF,0.0,False,False,False,True,True,2.0
im,0.0,True,False,False,True,False,27666.0
if,0.0,False,False,False,True,True,58043.0
iX,0.0,False,False,False,True,False,
io,0.0,True,False,False,True,False,11628.0
iY,0.0,True,False,False,True,False,
iH,0.0,True,False,False,True,True,4.0
i$,0.0,False,False,False,True,True,
i^,0.0,True,False,False,True,True,
i{,0.0,True,False,False,True,False,
ix,0.0,False,False,False,True,False,1644.0
i*,0.0,True,False,True,True,True,
iJ,0.0,True,False,False,True,True,7458.0
i[,0.0,True,False,False,True,False,10.0
i6,0.0,True,False,False,True,True,35.0
iP,0.0,True,False,False,True,False,7486.0
i|,0.0,True,False,False,True,False,3.0
iz,0.0,False,False,False,True,False,8738.0
iV,0.0,False,False,False,True,False,
i_,0.0,True,False,False,True,True,
iT,0.0,False,False,False,True,False,238.0
iR,0.0,False,False,False,True,False,790.0
i%,0.0,False,False,False,True,True,
i?,0.0,True,False,False,True,False,3.0
iu,0.0,True,False,False,True,False,40870.0
in,0.0,True,False,False,True,False,4244.0
iG,0.0,False,False,False,True,True,
i},0.0,True,False,False,True,False,
i&,0.0,True,False,False,True,True,
iI,0.0,True,True,True,True,False,
iC,0.0,False,False,False,True,False,
iB,0.0,False,False,False,True,False,
i2,0.0,False,False,False,True,True,95.0
i8,0.0,True,False,True,True,True,31.0
iA,0.0,False,False,False,True,True,1.0
ij,0.0,True,False,False,True,True,190059.0
iy,0.0,True,False,False,True,False,6137.0
ic,0.0,False,False,False,True,False,16374.0
id,0.0,False,False,False,True,True,65323.0
ih,0.0,True,False,False,True,True,97185.0
i#,0.0,False,False,False,True,True,
iZ,0.0,False,False,False,True,False,
i9,0.0,True,False,False,True,True,20.0
i@,0.0,False,False,False,True,True,23.0
iv,0.0,False,False,False,True,False,34659.0
i<,0.0,True,False,True,True,False,
iq,0.0,False,False,False,True,False,5399.0
ik,0.0,True,False,True,True,True,43981.0
iS,0.0,False,False,False,True,True,4484.0
i',0.0,True,False,False,True,True,114.0
ib,0.0,False,False,False,True,False,4874.0
iN,0.0,True,False,False,True,False,1002.0
ig,0.0,False,False,False,True,True,40200.0
"i""",0.0,True,False,False,True,True,861.0
iM,0.0,True,False,False,True,False,
i=,0.0,True,False,False,True,True,
cK,0.0,False,False,False,True,False,42983.0
c(,0.0,False,False,False,True,False,
c\,0.0,False,False,False,True,False,1.0
c+,0.0,False,False,False,True,False,32.0
c],0.0,False,False,False,True,False,79.0
cL,0.0,False,False,False,True,False,
cU,0.0,False,False,False,True,False,
cw,0.0,True,False,False,True,False,5940.0
c`,0.0,True,False,False,True,False,
c1,0.0,True,False,False,True,False,1204.0
c),0.0,False,False,False,True,False,
ce,0.0,True,False,True,True,False,2136.0
cs,0.0,True,False,False,True,False,40742.0
c:,0.0,False,False,False,True,False,1384.0
cD,0.0,True,False,True,True,False,2.0
"c,",0.0,False,False,False,False,False,401.0
c3,0.0,True,False,True,True,False,439.0
cl,0.0,False,False,False,True,False,25762.0
c7,0.0,False,False,False,True,False,211.0
