sentence,log10_score
اگر رسمی طور پر پوچھا جائے تو لڑکیاں شرما جاتی ہیں,-2.623462850397283
سارے دکھوں کا بوجھ بھلانے کو جی کرے,-1.8401315212249756
میں نے بھی نوجوانی کے کچھ دن جرمنی میں گذارے ہیں,-2.230675610628995
انگریزی میں ایک مقولہ پڑھا تھا جس کا ترجمہ ہے,-2.130426025390625
کتنے لوگ کہ جن کی روحوں کو سندیسے بھیجیں,-3.11415163675944
بہت اچھے سے دیکھا ہے لیکن انکا کہیں کچھ پتہ نہیں,-2.2129684795032847
کہہ رہا ہے شور دریا سے سمندر کا سکوت,-1.9702354007297092
آنسوئوں کا ظالم پہ کچھ اثر نہیں ہوگا,-2.8888375759124756
اس کا دامن کسی اجنبی نے نہیں دیکھا,-2.3856234550476074
دل ہی دل میں وہ خفا ہو جیسے,-1.6481249332427979
مگر آپ کا جواب زیادہ مزے کا ہے,-1.928146243095398
آپ صلی اللہ علیہ و سلم نے فرمایا,-0.8891556262969971
بدقسمتی سے میڈیا صرف حکومتی موقف سامنے لاتا ہے,-2.5638745625813804
ہم پہ یہ فرض ہے ہر اک سے محبت سے ملیں,-2.1921875693581323
تیز ہے دریائے دل اپنی روانی میں بہت,-3.1257359981536865
کہا سب نے قول آج تک کوئی تیرا,-2.5205020904541016
سایہ ہوا سے پوچھ رہا تھا کدھر گیا,-2.5459532737731934
پھر اداسی بھی لگائے ہوئے پر آتی ہے,-2.5712461471557617
"""اور """" عقیدت """" کو """" عبادت """" بس بتانا کیجئے""",-3.1449595364657315
دل کے دریا کو کسی پار اتر جانا ہے,-2.306151919894748
بات کو ایک وضاحت سے شروع کر ۔,-2.499506711959839
مجھے بچپن کا ایک واقعہ یاد آ گیا لیک ۔,-2.097729301452637
میں بھی حاضر ہوں دل و جان سے چچا جانی,-2.1655132293701174
اب امین بھیا کا کچھ تو اثر آنا ہے,-2.352212905883789
اسی روز جناب مخدوم کلیری کا انتقال ہو گیا,-2.872850841946072
سوری شمشاد بھائی غلطی ہو گئی اب ذہن میں رکھوں گا,-1.8330759568647905
آپ نے تو فون نمبر بھی نہیں بتایا,-1.8044788837432861
میرے پہلو میں سب کے سب اچھے ہیں,-1.7343547344207764
پھر ان سب میں کامیاب ہوتے ہیں کے نہیں,-2.085177527533637
بہت خوب تو اب تک یہ باتیں سامنے آئی ہیں کہ,-2.0314820029518823
تو مرے کرب کے احساس سے کب گزرا ہے,-1.8044764200846355
نہیں اب اتنا جھوٹ تو نہ بولیں نہ,-2.985690116882324
واہ آپ کے ہاں شکر قندی بھی ملتی ہے,-2.293132781982422
پر جوگی دے حاجی تے ٹھنڈ اے ۔,-3.5486607551574707
اگر آپ کو اس میں دلچسپی ہو تو یہاں حصہ لو,-2.1415767669677734
چڑھی جاتی ہے ہر ہر شے کی قیمت آسمانوں پر,-2.6313758850097657
انہیں قدیم حجری دور میں شمار کیا جانا چاہیے,-2.068804634941949
اس کا مطلب ھے مجھے محنت کی ضرورت نہیں,-1.6643345091078017
اب مجھے بھول رہا ہےکہ وہ غم کونسا تھا,-2.4620789421929254
قیامت پھر رہی ہے تیری مستانہ نگاہوں میں,-2.993316173553467
کہتے احمد ہی مجھے بھی ہیں خواص اور عوام,-3.112471262613932
چوٹی بحر میں عدم صاحب کو کمال حاصل تھا,-2.6627797020806208
ظاہر ہے یہاں کی عادت جو پڑ جاتی ہے,-2.1089808146158853
حد ہو گئی وہ کیا جہاد پہ نکلے ھیں,-2.755223592122396
یہ لیں جب میں آیا ہوں تو سب غیر حاضر,-1.8463884353637696
راولپنڈی جی ایچ کیو کے قریب شدید فائرنگ اور دھماکے,-2.782185363769531
اس میں بریک کی اجازت نہیں ہے محسن,-2.324941873550415
میں پرانا ضرور ہوں مگر بادشاہی مسجد جتنا نہیں,-3.0423316955566406
تو کیا یہ شادی ہوئی یا خانہ بربادی,-2.5372018814086914
یہ جوانی تو عجب سر پہ قیامت لائی,-2.8915228843688965
مکان خالی کروانا ہے تو محفل کے تھانیدار سے ملیں,-2.7947935104370116
اور بھی دوسری کتابیں ہیں ان کا کیا ہوگا,-2.175920910305447
چھوٹے غالب کے قلم سے جلد ہی وقوع پذیر ہوگا,-2.481032371520996
بہت بہت شکریہ آپ کی محبت کا بھائی,-1.5038986206054688
شگفتہ بہن آج کا اسکور کچھ یوں رہا,-2.9603214263916016
جی آپ کی دوسری نظم بھی بہت پسند آئی بہت شکریہ,-1.8477183255282315
"""وہاں """" پیغام بھیجنا """" والی ترجیحات میں ایک یہ ہے""",-3.1171382557262075
اب اپنا تعارف بھی مکمل کرا دو تو کیا بات ہے,-2.040237079967152
جلد از جلد ایک کلو بطور تحفہ ارسال فرما دیں,-2.4471874237060547
شکریہ شمشاد بھائی پہلے بھی اتفاق سے یہی دیکھ رہی تھی,-1.9672230807217685
عبادات تو عروج پر ہو نگی مکہ و مدینہ میں آجکل,-2.964537187056108
صحیح کہا یہ خواجہ عزیز الحسن مجذوب کا کلام ہے,-1.7193172454833985
""""""" نہیں انہیں کتوں سے ہمیشہ نفرت رہی ہے """"""",-2.77681884765625
گیارہ نعرے جنھوں نے چین کو تبدیل کر دیا,-2.6902262369791665
اک غزل کافی نہیں ہے ان پہ لکھنے کے لیے,-2.2636829376220704
عیسوی میں چین کو سوئی نے متحد کیا,-3.286633253097534
سے تک جمہوریہ پولینڈ پولش ہی پولش ریاست کا نام تھا,-1.3497414155439897
باقی اس دھاگے پر اپنا مختصر سا تعارف لکھ دیں,-2.022249221801758
ویسے لگتا ہے آپ نے مبارک سر سے اتاری ہے,-2.1242313385009766
ہم اتنی تنگی میں اس کو شراب کیا دیتے,-3.065129174126519
کہ یوں غم کی ہی دسترس میں رہوں میں,-2.1534010569254556
پانی کے دو گھونٹ چڑھا کر رقص کیا,-2.7246479988098145
اچھا مجھے تو کافی مہنگا لگ رہا ہے,-1.9584165811538696
اس کمپنی کے حصص شیئر بھی اسٹاک ایکس,-3.5834851264953613
ہائے لگتا ہے مجھے سب بھول گئے ہیں,-2.0742101669311523
بہت سے قبیلوں نے علاقہ چھوڑنا شروع کر دیا,-2.51656256781684
مخالف ان کی الفت دیکھ کر بے حد بھڑکتے تھے,-2.962740898132324
سب کو اک روز وہ سلا دے گا,-2.2892327308654785
کیا کیا نہ خواب ہجر کے موسم میں کھو گئے,-1.945370864868164
بہت شکریہ ۔ ہم منتظر رہیں گے ۔,-1.7015529870986938
ان خلیوں کی کمی اس مرض کا باعث ہوتی ہے,-2.301309013366699
چیمپئنز ٹرافی کے لیے بھارتی ٹیم کا اعلان,-1.6124355792999268
لگتا ہے آپ نے میڈم کا وہ والا گانا نہیں سنا,-1.9196132313121448
سحر طاری ہوئی ہے آپ کے ماتھے کی طلعت سے,-2.7905952453613283
کہ تین تین حصہ دار پہنچ گئے ہیں,-2.390982151031494
جب سے چمن چھٹا ہے یہ حال ہو گیا ہے,-1.5696237564086915
نرس : تم روزانہ صرف ایک روٹی کھایا کرو,-2.385741763644748
مجھے یاد آتا ہے مجھے ہر آواز سے نفرت ہے,-1.952825164794922
یہ اس وقت خواب خرگوش کے مزے لے رہی ہوتی ہے,-1.6843596371737393
ماں کی دعا نصیب ہو تو بیڑا پار ہے,-2.156519571940104
آپ نے اپنی شاعری کا سفر غالبا سنہ میں شروع کیا,-2.345836466008967
اس آیت کا ترجمہ بعض لوگوں نے یہ کیا,-1.9445588853624132
محبوب بھائی ہم ئے بھی بتائیں یہ کیسے کیا جاتا ہے,-2.6264029416170986
ان کی پاکی کا خدائے پاک کرتا ہے بیاں,-2.954790327284071
شیطان آپ کو یہ پیغام شئیر کرنے سے روکے گا,-2.5969654083251954
وہ تو لمحوں کی پرستار بنی بیٹھی ہے,-2.2504892349243164
مارا ہے ایسا منہ پہ طمانچہ حسین نے,-3.301983118057251
تلخ اتنی ہو کہ مشکل مجھے پینا ہو جائے ۔,-2.8388776779174805
البتہ مقصد اصل کہانی والا ہی رکھا ہے,-2.9779324531555176
کرتے ہو داغ دور سے مئے خانے سلام,-2.7537267208099365
اللہ آپ کو جلد صحت کاملہ عطا فرمائے آمین,-0.9484279420640733
فلک شیر بھائی آپ کو بھی یونہی لگ رہا ہے کیا,-1.8297901153564453
یہ تو بالکل پھیکے پٹ کباب بنیں گے,-3.176544427871704
مالی دنیا کے غریب ترین ممالک میں سے ایک ہے,-1.791353416442871
میں خود کو نہیں دیکھتی اوروں کی نظر سے,-1.6616294648912218
اول اول کا عشق بھی یاد ہے فراز,-2.4773669242858887
آپ نے تو انا کے خلاف بات کر دی,-2.0489268832736545
وگر نہ دل تو اسے روکنا ہی چاہتا ہے,-2.5702942742241754
دفع ہو رات ہمارا تو یار ہے سورج,-2.9365384578704834
رتبہ سے تنزل کرے تو ظل ہما ہو,-3.3000340461730957
میرے مزاج تو آج ٹھکانے لگنے والے ہیں,-2.3844027519226074
اسلام کے دامن میں بس دو ھی تو چیزیں ہیں,-2.3203332901000975
وہ خوب جانتا ہے میرا سوال کیا ہے,-2.0795602798461914
ایک لمحے کو مجھے اپنا زمانہ دے دے,-2.3461623191833496
گھر کا آنگن حسین خوشیوں سے مہک جائے گا,-2.6405340830485025
دوست کے بلاگ سے آخری تحریر ہے ۔ جرم,-1.7509418063693576
بیوی کا دف اولاد سے مارا جاتا ہے,-2.72900652885437
عدم کی گرد میں نہاں ہے کاروان زندگی,-2.627464771270752
نئے ستارے کے آس پاس بنتے بگڑتے دن,-3.1693058013916016
آپ وہ ہو جو کوئی دشمن بھی نا ہو,-2.3688106536865234
جلسہ کرکے دعا ئیں دوں گی میں تو,-3.0695924758911133
یہ علاقہ تاریخ عالم میں اہم حیثیت رکھتا ہے,-2.248112360636393
چلو اب تم کہتی ہو تو مان ہی لیتی ہوں,-1.501505470275879
میں اللہ سے بس یہ دعا مانگتا ہوں,-2.0607082843780518
وہی تکلیف جو لندن بیٹھے لوگوں کے جانثاروں کو,-3.5800497266981335
اللہ بخشے میڈم نور جہاں فرمایا کرتی تھیں,-2.702704668045044
روشن ظفر ہے ان کی تقدیر کا ستارا,-2.911010265350342
آغوش میں مسلم کے وہ دلبر نظر آئے,-2.786202907562256
اور آپ کے آجانے سے محفل پہ ہے رونق چھائی,-2.777936553955078
کیا ہی گہر ائی کا حامل کلام ہے,-2.9148261547088623
ہم کوے کو ایسے ہی برا کہتے تھے,-2.7492012977600098
خاطر سے یا لحاظ سے میں مان تو گیا,-1.8362015618218317
شکریہ قمر جی اسی بہانے آپ نظر تو آئے,-1.8345230950249567
خدا کا نام جیتے ہیں اور اپنا کام کرتے ہیں,-1.9414789199829101
ہم جیسے کم علموں کا بھلا ہی ہوجائے گا,-2.0562786526150174
فخر کس چیز کا ہے ان کے تئیں,-2.532620429992676
اے کاش پڑے ان سے کبھی آپ کو پالا,-2.1142156389024525
شریعت کیوں گریباں گیر ہو ذوق تکلم کی,-3.704493761062622
زیک جارحانہ موڈ کے لئے ہیلمٹ فائدہ مند ہے,-2.2344930436876087
کاوش نغمہ رنگ اثر سے عاری کی عاری ہی رہی,-3.764263153076172
ابھی ویسٹ انڈیز کی بیٹنگ دیکھنے کے منتظر ہیں,-1.9886360168457031
سب کی معراج نمازوں میں ہے پنہاں شاکر,-2.519277334213257
اک اور شاعر نے کچھ ایسے کہا کہ,-2.3840603828430176
یاد رکھنا تو ساغر کی اس بات کو,-2.2085280418395996
شہسواری کا جو اس چاند کے ٹکڑے کو ہے شوق,-3.1135208129882814
مجھ سے پوچھتے ھو کیا زندگی کے بارے میں,-2.223666720920139
تمہاری بے رخی نے لاج رکھ لی بادہ خانوں کی,-1.702286148071289
عجب نہیں کہ خدا تک تری رسائی ہو,-2.571038246154785
ٹیگ : نیرنگ کے قلم سے ، تصاویر نیرنگ,-1.6976284450954862
کر دیا تقدیر نے باطل فسانہ شوق کا,-3.441612958908081
اس کائنات رنگ و بو میں صرف دو وجود ہیں,-2.4499706268310546
اکثر اس زبان کو میمن لوگ بولتے ہیں,-2.7398264408111572
زیست آساں بھی ہو سکتی تھی لیکن ہم نے,-2.392223358154297
لیکن میں بیماری میں بھی لڑ سکتا ہوں,-2.3833415508270264
محبت نے جھکایا ہے سر اچھے اچھوں کا,-2.9274344444274902
""""""" اپنا شعار کسی کا یہ قول ہے""",-2.398996591567993
کہ ہم غریب ہوئے ہیں انہی کی دولت سے,-2.2804253896077475
