,Stim
2878,کیا کیا نہ خواب ہجر کے موسم میں کھو گئے
2879,ان خلیوں کی کمی اس مرض کا باعث ہوتی ہے
2880,سحر طاری ہوئی ہے آپ کے ماتھے کی طلعت سے
2881,جب سے چمن چھٹا ہے یہ حال ہو گیا ہے
2882,مجھے یاد آتا ہے مجھے ہر آواز سے نفرت ہے
2883,شیطان آپ کو یہ پیغام شئیر کرنے سے روکے گا
2884,تلخ اتنی ہو کہ مشکل مجھے پینا ہو جائے ۔
2885,مالی دنیا کے غریب ترین ممالک میں سے ایک ہے
2886,اسلام کے دامن میں بس دو ھی تو چیزیں ہیں
2887,چلو اب تم کہتی ہو تو مان ہی لیتی ہوں
2888,اور آپ کے آجانے سے محفل پہ ہے رونق چھائی
2889,خدا کا نام جیتے ہیں اور اپنا کام کرتے ہیں
2890,کاوش نغمہ رنگ اثر سے عاری کی عاری ہی رہی
2891,شہسواری کا جو اس چاند کے ٹکڑے کو ہے شوق
2892,تمہاری بے رخی نے لاج رکھ لی بادہ خانوں کی
2893,اس کائنات رنگ و بو میں صرف دو وجود ہیں
2894,فصل سرما میں سحر کو غسل کر چکنے کے بعد
2895,اس کا بیٹا بھوج ایک کامیاب اور قابل راجہ تھا
2896,ان ادوار میں مزید اس طرح تقسیم ہو سکتی ہے
2897,سر میں تھا وہ قدرت کا فسوں ساز سے پہلے
2898,اسی لئے محنتی ہوتے ہیں بہت محنتی تھا میرا بیٹا
2899,اب جھوٹ اور سچ کے دوراہے پر یوں کھڑے ہوئے
2900,قدیم ادوار میں سونے اور چاندی کے سکے ہوتے تھے
2901,اہل سنت کے نزدیک یہ بڑے پائے کی تفسیر ہے
2902,9 ۔ اور وہ اپنے رب سے ڈرتا بھی ہے
2903,اللہ آپ کے بھائی کو بالکل ٹھیک کر دیں گے
2904,وہ جسکی رو شنی کچے گھروں تک بھی نہیں پہنچی
2905,سلو اوور ریٹ : مصباح ایک میچ کے لیے معطل
2906,مہدی نقوی حجاز ، بدھ بوقت 8 : 47 صبح
2907,پہلو سے کوئی پھر بھی نہ جائے تو کیا کروں
2908,جن کی سانس کا ہر جھونکا تھا ایک عجیب طلسم
2909,بے ضمیری کی میت کو کاندھوں پہ اپنے اٹھائے ہوئے
2910,یو ایس بی فلیش ڈرائیو سے سسٹم کی ریم بڑھائیں
2911,شکستہ دل لئے بے کل پئے اظہار میں بھی ہوں
2912,کپتان اپنی باری یا اننگز ختم یا ڈیکلیئر کر دے
2913,کسی کا نام چائے ہے کسی کا نام کافی ہے
2914,میں نے ڈھونڈی ہے جگہ اک خواب رکھنے کے لیے
2915,روس : نیٹو کو ہوائی اڈہ دینے کے خلاف احتجاج
2916,چلی ہے رسم کہ کوئی نہ سر اٹھا کے چلے
2917,برگ میں ہر نخل کے سرخی ہے جوں برگ حنا
2918,عقل کیا شے ہے کہاں ہے یہ نہیں ہے معلوم
2919,مر گئے پر نہ دیا ان کو کفن گردوں نے
2920,بھیا ہمارے لئے تو مدتوں سے ایک ہی شعر ہے
2921,سینہ محبت کرنے والوں کی پہلے قبریں تیار کرتا ہے
2922,یوں نیوزی لینڈ نے میچ 55 رنز سے جیت لیا
2923,یہ وہ سحر تو نہیں جس کی آرزو لے کر
2924,کیسے سکھائیں گے عارف صاحب ان کو خود نہیں پتہ
2925,اس وقت وہ دائیاں بھی نہیں لے رہی تھیں ۔
2926,کیا کر گیا ہے آ کے تو اک مرتبہ یہاں
2927,اس پہ دل قربان اس پہ جان بھی قربان ہے
2928,عمر سیف ، گذشتہ روز بوقت 6 : 09 شام
2929,تیرے درد کی چمک ہو تیری یاد کی کسک ہو
2930,کیا بات ہے بہت شکریہ اتنی عمدہ شیئرنگ کے لیے
2931,اس کوں حاصل کیوں کے ہوئے جگ میں فراغ زندگی
2932,اداسی کے عالم میں میں پڑھتا ہوں طنز و مزاح
2933,مختلف علاقوں میں قبضہ گروہ کی وارداتوں کی چند مثالیں
2934,کہ کل اور آئیں گے مجھ سے بہتر کہنے والے
2935,اسد شفیق کا ایک اچھا شاٹ چار اسکور کے لیے
2936,خوشی فلائٹ لیٹ ہے کچھ پتا نہیں کب اوپن ہوگی
2937,بڑے لوگ بن جاتے ہیں لوگوں کی طرح ہیں ناں
2938,اگر آپ کو یہاں کوئی حل نہ ملا تو آپ
2939,اور جو آرام نہیں کرتے وہ پھر کام نہیں کرتے
2940,کسی کو چھینک آتی ہے تو وہ اطلاع دیتا ہے
2941,مجھ کو اس شہر سے کچھ دور ٹھہر جانے دو
2942,جون کو ولی عہد فرانس کو بھی قتل کردیا گیا
2943,اگرچہ طرز بیان میں حالی سرسید سے مماثلت رکھتے ہیں
2944,بلکہ ان کے امتحانات میں بھی نمایاں کارگردگی دینی ہے
2945,کون سا غم ہے جو یہ حال بنا رکھا ہے
2946,کیسی یہ غزل آپ نے بھیجی ہے کہ جس پر
2947,اس کا آغاز پیر پنجال سلسلہ کوہ سے پوتا ہے
2948,آئین کے آرٹیکل کو دسمبر سے فعال تصور کیا گیا
2949,دونوں ن لیگی صوبائی فاتحین کے ووٹ مجموعی ووٹ 99574
2950,ہم کو بس غم دئیے جاتے ہیں یونہی صدیوں سے
2951,پاکستان 4 اوورز میں 16 رنز بغیر کسی نقصان کے
2952,فلم 2012 نے ابھی تک 225 ملین ڈالرز کما لئے
2953,قیمت بمع کمبخت ٹیکس اور میموری کارڈ 4 جی بی
2954,چمن میں شب کو جو وہ شوخ بے نقاب آیا
2955,بھٹو کی جاگیر ہے سارے سوالوں کے جواب یہی ہیں
2956,ثمینہ بہن کو تہہ دل سے محفل پر خوش آمدید
2957,اتنا بھی مہ نو پہ نہ اے چرخ کہن پھول
2958,اور اپنے کرم سے جنت الفردوس میں عالی مقام بخشے
2959,میں اس پر دھماکہ دور میں پشاور میں مقیم ہوں
2960,اس نے یہ بھی لکھا ہے میرے گھر نہیں آنا
2961,میں تو بھئی فل فل ہوں ابھی آم کھائے ہیں
2962,کہہ رہا تھا اگر مصباح کھیلا تو انگلینڈ جیت جائےگا
2963,چائے اور کافی مل جائے تو کھانا بھول جاتا ہے
2964,اصل میں آپ کے خلوص کی مٹھاس اتنی تھی کہ
2965,کب تلک کانٹوں پہ چلنا مجھ پہ فیصل فرض ہے
2966,کچھ عرصہ کے بعد وہ حسن کے پاس پہنچائے جاتے
2967,اپر دیر میں دھماکہ : میجر جنرل سمیت 3 ہلاک
2968,ارے یہ دھاگہ میں نے اتنی دیر سے کیوں دیکھا
2969,نظر اس کی اگر میخانہ بن جائے تو کیا کیجے
2970,تم ہی نے ہم کو سنایا نہ اپنا دکھ ورنہ
2971,اسی دور سے بھارت میں مساجد کی تعمیر شروع ہوئی
2972,ہیں ناں بھیا یہی کہنا چاہ رہے تھے ناں آپ
2973,میں بھی چاکلیٹ کھا لیا کروں گی ہی ہی ہی
2974,تن سے سر آزاد ہو جائے تو ہوں آزاد ہم
2975,انکے ہاں حریف بھی قوم کے لئیے شریف ہوتا ہے
2976,اب کہاں لے جا کے بیٹھیں ایسے دیوانے کو ہم
2977,جب کو پلٹ جائیں گے اس نے یہ کہا تھا
2978,یہ کس کے ہوئے ہیں اور کس کے ہوں گے
2979,بہت ہی عمدہ انتخاب ہے محمد احمد بھائی بہت خوب
2980,ڈھونڈتے ہو تم کہاں اس روز و شب کے درمیاں
2981,فہیم یار تم نے تو دعوت ہی قبول نہیں کی
2982,یہاں تو ہر کوئی مجھ سا بدن پہنے ہوئے ہے
2983,ایک اور دریا کا سامنا تھا مجھے ' منیر '
2984,آپ کہیے کیسے ہیں اور کیا معمولات ہیں آج کل
2985,اور حد ہو گی ابھی تک نمبر دیا ہی نہیں
2986,آگے کی تعلیم کے لئے اسلامیہ کالج لاہور گئے تھے
2987,جس نے خلافت راشدہ کی وحدت کو پارہ پارہ کیا
2988,عجیب ہی ماجرا بیان کیا ہے خرم میاں آپ نے
2989,مستقبل کا سمارٹ لباس آپ کا موڈ خوشگوار رکھے گا
2990,واہ جی واہ تو آپ پاکستان جا رہے ہیں زبردست
2991,کیا کہنے ہمارے ملک کے کالم نگاروں کی منطق کے
2992,جو کرنے کا کام ہے وہ عوام کیوں نہیں کرتی
2993,بس یونہی اس کے در کا کئے جاتی ہے طواف
2994,گلوں سے خار بہتر ہیں جو دامن تھام لیتے ہیں
2995,جیسا کہ اللہ تعالی نے ان کے متعلق فرمایا ہے
2996,میں تو ان کا ہوں غلامی میں رہوں گا ہردم
2997,یہ ناداں گر گئے سجدوں میں جب وقت قیام آیا
2998,موجودہ 7 زیادہ سے زیادہ 17 کم سے کم چار
2999,دیکھ لیجئے اور ضرب تقسیم کرکے اور حساب کرکے کہ
3000,معذرت کے ساتھ مگر مجبورا ایسا لکھنا پر رھا ھے
3001,وہ شخص خواب زار میں آتا تو اب بھی ہے
3002,ی کے بعد پھر الف سے شروع کرنا ہے اسے
3003,بہت سارے مبارک باد کے دھاگے رہ گئے مجھ سے
3004,دعوے تو ملک میں پتہ نہیں کیا کچھ کردینے کے
3005,س کی رگ رگ میں ترا عکس نظر آتا ہے
3006,اکیلے نہیں چار لوگ کھیلتے ہیں بہت مزے کی ہے
3007,تو تو کس نے کہا تھا بھیا بھیا کی گردان
3008,یہ لوگ تجھ سے ہمیں دور کر رہے ہیں مگر
3009,مجموعہ 20 اوورز میں 6 وکٹوں کے نقصان پر 137
3010,کچھ عرصے بعد وہ نقلی ٹانگیں بھی نیلی پڑ گئیں
3011,پھر امی کو فون کر کے بہت ساری باتیں کرنا
3012,کہ اس قسم کی نظمیں میں بھی کہتا رہتا ہوں
3013,بادشاہوں نے اپنی رعایا کو متعدد طبقات میں تقسیم کردیا
3014,مرا مطلب ہے پہلی کھیپ ہی میں چھانٹ دیتا ہے
3015,بھینس کے آگے بین ہم نے بجائی تو خوب ہے
3016,سگے بھائی کے سینے میں بھی نفرت جاگ جاتی ہے
3017,اور جب داخل ہو گئے تو خبر لگا دی ۔
3018,تم ہم سے پیار کرنے کی ذرا سی بھول کرلو
3019,مئے خانہ کے اندر ہیں مہ و مہر و فلک
3020,اچھا پھر تو ہم اوپر تک جائے گے صدر صاحب
3021,سر مہم آپ سے کیوں کر مرے سر کی ہوتی
3022,اسے میری چپ نے ہرادیا جسے گفتگو میں کمال تھا
3023,اب تو میں ہوں اور بے تاب ہے دنیا میری
3024,کوئی گر اور سا ہووے تو گھبرا کر نکل جاوے
3025,جس طرح نفیس فونٹ کا نمونہ وکیپیڈیا پر دیا ہے
3026,لال مسجد کی نئی ویب سائٹ اب ان لائن ہے
3027,اور لوکل ٹی وی کیبل میں کیا برائی ہے ویسے
3028,اب اپنے اپنے بلاگ کا لنک پوسٹ کر دیں شکریہ
3029,کسی انسان کو اپنا نہیں رہنے دیتے - صغیر ملال
3030,خالد محمود چوہدری ، منگل بوقت 12 : 32 شام
3031,ہماری پاک فوج ناپاک فوج میں تبدیل ہو چکی ہے
3032,25 ۔ صدر اسلام کی شاعری کا کیا حال تھا
3033,جی ی پرسو آپ نے بھی ایسا ہی کیا تھا
3034,یہ واحد چیز ہے جس کو لینے میں فائدہ ہے
3035,مجھے خود سے اشتہار بازی کرنا کچھ اچھا نہیں لگتا
3036,کر کے تو دیکھو کیا ملتا ہے پھر ہمیں بھی
3037,خالہ جی کا گھر یہ محاورہ اب سمجھ میں آیا
3038,کوائف نامے پر ملک عدنان احمد کے مراسلے پر تبصرے
3039,انہیں ضرورت نہیں ہے وہ میری طرح تھوڑی ہیں کوئی
3040,بڑے چکر ہیں چاہت میں بڑے چرکے ہیں قسمت میں
3041,تھک کے سر جب کسی پتھر پر ٹکا دیتا ہوں
3042,بہت شکریہ @ قرۃ العین اعوان جیتی رہو خوش رہو
3043,ہاں جی تمہارے اچھے ہونے میں کسے شک ہے بھلا
3044,گرمی کو کھا گئی ہے ہر سمت چھا گئی ہے
3045,اے کربلا کی خاک تو اس احسان کو نہ بھول
3046,زین آپ کو کیا صرف دو نام ہی آتے ھیں
3047,اے میری گل زمیں تجھے چاہ تھی اہل کتاب کی
3048,اسلام آباد میں 20 کا مل جائے تو غنیمت ہے
3049,کیا قیامت ہے کہ دل جس کا نگر ہے محسن
3050,واقعی شمشاد بھائی ایسے سخی تو ڈھونڈے سے نہیں ملتے
3051,""""""" یعنی وہ تمہارے حالات کو دیکھ رہا ہے """""""
3052,اور انہیں کوٹ لکھپت جیل سے رہا کر دیا گیا
3053,منی بس کا کرایہ 10 روپے سے شروع ہوتا ہے
3054,پر کیا کریں کہ دل ہی عدو ہے فراغ کا
3055,اللہ ہم سب کو ہدایت اور روشن ضمیری عطا فرمائے
3056,کوئی اس راہ میں منزل کبھی ایسی تو نہ تھی
3057,بہترین فرائیڈ چکن کے لیے اور حمص کے لیے بھی
3058,آسمانی آفتوں کے آگے انسان کا کچھ بس نہیں چلتا
3059,یہاں سب کام تو میری خوشامد ہی سے چلتے ہیں
